f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,is_Stego
-6.8309,-6.3524,-6.5277,1.2646,0.64727,1.0293,-3.227,-6.7704,-4.1807,51.289,193.82,79.193,-6.4869,0.97407,-1.8486,8.3524,-8.0773,-7.9022,-7.8396,1.4526,1.5401,1.441,-1.269,-1.2756,-1.261,6.1098,5.7611,5.5793,-7.5216,1.3355,-1.3595,5.9402,-3.4398,0.6205,-0.79344,4.1053,-4.3598,1.3999,-1.286,5.7553,-3.6333,0.73848,-0.62905,3.4014,1.9716,2.0011,-0.84684,4.9969,-2.7028,1.478,-1.1501,5.5927,-2.0371,1.4126,-1.0928,6.4378,-2.3224,1.3748,-1.4745,6.592,-6.5512,0.77212,-2.1209,12.024,-3.1676,1.5895,-0.70811,7.0093,-3.44,1.41,-1.2347,6.0174,-8.7461,1.4558,-1.2136,5.682,0
-7.0069,-6.5075,-7.5609,1.4224,0.74426,1.4169,-2.7804,-5.6892,-1.2934,38.882,137.47,5.9791,-7.0656,0.88109,-1.7177,7.8605,-8.2381,-7.9808,-7.9039,1.4831,1.5082,1.4465,-1.0693,-1.2096,-1.2124,5.0471,5.3542,5.3366,-7.631,1.3848,-1.3177,5.5999,-3.4978,0.67341,-1.1034,6.2247,-4.4149,1.5151,-1.3071,5.8864,-3.6905,0.78262,-0.81603,4.4508,1.9594,2.231,-1.0477,6.673,-2.73,1.5817,-1.2572,6.5479,-2.2818,1.4359,-1.1343,7.0801,-2.4455,1.4181,-1.3969,6.0671,-6.8322,1.0098,-1.643,7.6153,-3.407,1.5655,-0.7031,8.6419,-3.5375,1.4633,-1.3175,6.1507,-8.8015,1.4557,-1.2559,5.9444,0
-7.3476,-7.423,-7.7845,1.4772,1.2324,1.4112,-1.3456,-1.4556,-1.2829,6.3385,6.6061,6.0368,-7.3643,1.2924,-1.5498,7.4094,-8.396,-8.0805,-7.9815,1.6409,1.5744,1.4887,-1.0444,-1.1671,-1.2223,5.0051,5.1373,5.4532,-7.6721,1.3307,-1.3641,6.1452,-3.4907,0.60556,-0.76877,4.305,-4.4253,1.4503,-1.1967,5.4513,-3.7108,0.77264,-0.76004,4.9662,1.9391,2.0317,-0.60278,5.9553,-2.6647,1.6712,-1.0964,5.3724,-2.5083,1.6412,-1.297,5.8999,-2.5627,1.4119,-1.5182,6.9006,-7.2137,1.1453,-1.5777,6.7959,-3.5972,1.5929,-1.0636,5.757,-3.6866,1.4694,-1.2351,5.9553,-8.8665,1.4463,-1.2193,5.8058,0
-6.6938,-6.8376,-7.0135,1.1961,0.98627,1.312,-3.5482,-1.8347,-2.9799,58.05,8.5581,46.214,-7.179,1.3097,-1.6231,8.436,-8.0797,-7.8581,-7.7885,1.5373,1.4797,1.4008,-1.2538,-1.2694,-1.2598,5.931,5.7028,5.7782,-7.5055,1.3305,-1.4574,6.9831,-3.4511,0.6307,-0.88177,4.5867,-4.3616,1.4519,-1.279,5.8744,-3.6509,0.74682,-0.67864,3.635,1.9111,2.0081,-0.83226,4.8572,-2.7135,1.5008,-1.0492,5.302,-2.1443,1.356,-1.2268,7.1715,-2.3208,1.3213,-1.436,6.7149,-6.4717,0.73481,-1.8389,11.21,-3.2581,1.5115,-0.68993,7.4215,-3.4441,1.447,-1.2346,5.9496,-8.71,1.4622,-1.2776,6.0892,0
-6.7424,-6.3845,-7.3829,1.2534,0.80894,1.4195,-3.1663,-5.0131,-1.4184,48.728,114.47,6.8809,-6.9909,0.94825,-1.9734,10.62,-8.1768,-7.9617,-7.8598,1.5317,1.528,1.4297,-1.1902,-1.2433,-1.3423,5.7479,5.6681,6.1891,-7.5558,1.287,-1.3674,6.1,-3.4777,0.59774,-1.0244,5.4018,-4.3737,1.4284,-1.2711,5.7174,-3.684,0.7152,-0.82114,4.1264,1.9616,2.0109,-0.99641,5.5859,-2.7656,1.5976,-1.1334,5.365,-2.2144,1.31,-1.3585,6.4681,-2.3547,1.2669,-1.4869,6.7422,-6.4242,0.5422,-1.4459,7.2849,-3.3286,1.4389,-1.1859,6.6213,-3.4876,1.4078,-1.3117,6.1419,-8.7813,1.4435,-1.2676,5.9044,0
-6.9854,-7.2874,-5.9719,1.1033,1.2662,0.32726,-4.7699,-2.7074,-3.5722,99.412,39.859,25.58,-6.8258,1.0681,-1.6812,7.2013,-8.4162,-8.0035,-7.9465,1.8046,1.5446,1.4328,-1.1229,-1.2045,-1.2146,5.3436,5.4698,5.3246,-7.6272,1.3187,-1.3873,6.2039,-3.4841,0.61255,-0.73864,3.7987,-4.4109,1.4841,-1.345,6.4492,-3.6991,0.77381,-0.69806,3.7352,2.0268,1.8984,-0.74397,4.4437,-2.6962,1.4967,-1.0665,5.4582,-2.2932,1.5083,-0.7002,8.0331,-2.4167,1.3127,-1.4912,7.4351,-7.0097,1.1269,-1.603,7.1468,-3.4377,1.7674,0.030541,10.955,-3.5912,1.4223,-1.2079,5.7212,-8.8231,1.442,-1.1893,5.7943,0
-6.8791,-6.5991,-5.6403,1.0889,0.87876,0.1264,-5.4861,-4.7347,-2.7617,119.92,99.361,21.044,-6.4585,1.1834,-1.982,9.7939,-8.3303,-7.9975,-7.8618,1.6312,1.636,1.4356,-1.0757,-1.2406,-1.2624,5.1802,5.5316,5.8103,-7.5742,1.3595,-1.4992,7.0481,-3.4312,0.58642,-0.83406,4.3578,-4.3929,1.4804,-1.3192,5.9961,-3.6279,0.71232,-0.70898,3.6721,2.0321,1.9351,-0.82857,4.8019,-2.6908,1.563,-1.1308,5.4631,-2.203,1.3612,-1.4378,9.386,-2.3175,1.3124,-1.515,6.8044,-6.973,1.1825,-1.6385,7.1325,-3.3612,1.5529,-0.93763,6.9744,-3.4519,1.4219,-1.206,5.6147,-8.7369,1.4202,-1.1979,5.5431,0
-6.9225,-6.8103,-7.68,1.2358,0.96591,1.2765,-4.1814,-1.8578,-1.5171,80.64,8.7254,7.1368,-6.5508,0.99576,-2.1005,9.7635,-8.499,-7.9851,-7.905,1.7704,1.5091,1.3748,-1.1281,-1.3036,-1.4664,5.4132,6.0669,7.283,-7.6838,1.359,-1.34,6.0543,-3.5196,0.58411,-0.98594,5.4309,-4.4651,1.517,-1.3311,6.1443,-3.6827,0.61737,-0.81553,4.9859,1.8529,2.0532,-1.0841,5.9033,-2.8121,1.7,-0.99781,4.8356,-2.3334,1.46,-1.5821,7.082,-2.3768,1.3128,-1.5851,7.0468,-6.9382,1.0954,-1.9254,8.4676,-3.5665,1.5364,-1.0143,6.1852,-3.538,1.4834,-1.2702,6.1395,-8.8101,1.497,-1.2124,5.625,0
-6.7528,-5.292,-6.6925,1.1302,0.26726,1.1491,-1.5851,-15.074,-1.5509,6.8885,798.62,6.7667,-6.3986,1.2456,-1.5035,6.6851,-5.9224,-5.7939,-5.8474,1.3244,1.5336,1.4517,-1.327,-1.2268,-1.3164,6.2086,5.9929,6.7019,-5.272,1.1276,-1.4832,7.6806,-2.2635,1.0155,-0.037916,3.223,-2.8017,2.0148,-0.59198,4.2991,-2.5769,0.97195,-0.019298,3.19,5.0049,3.4705,-0.052307,3.9828,-2.3599,1.8156,-1.1296,5.5882,-1.4729,1.697,-0.74246,5.4774,-1.5444,1.3944,-1.0752,6.1092,-6.8468,1.2777,-1.5634,7.0915,-1.7299,2.1221,-0.55429,4.5828,-1.8322,1.8029,-0.87033,4.836,-7.3967,1.3825,-1.3127,6.3651,0
-6.7524,-6.8784,-7.6785,1.2442,1.102,1.3217,-2.9408,-1.6321,-1.4581,44.372,7.2975,6.8658,-6.3904,0.94969,-2.9133,26.265,-7.0894,-6.963,-7.2082,1.8269,1.6447,1.5602,-1.0484,-1.0795,-1.1002,4.7566,5.0738,5.3886,-6.748,1.6073,-1.1747,5.4851,-3.5142,0.60522,-1.0105,5.7272,-4.4038,1.501,-1.3154,5.8551,-3.699,0.65517,-0.81891,5.1732,1.9277,1.9852,-1.1331,6.0272,-2.7602,1.7012,-1.0729,5.3634,-2.1575,1.287,-1.3286,7.6267,-2.2629,1.3403,-1.4889,6.6337,-6.9982,1.1397,-1.8554,8.1535,-2.8416,1.7198,-0.73125,5.534,-2.9556,1.6079,-0.99127,5.1895,-8.2053,1.4323,-1.3339,6.1822,0
-6.8972,-7.0414,-7.4535,1.3311,1.0739,1.4352,-2.5138,-3.0411,-1.2973,33.273,48.513,6.1808,-7.1553,1.4219,-1.3702,5.584,-8.5364,-8.1402,-8.0619,1.8771,1.5091,1.4426,-1.1344,-1.328,-1.2691,5.5463,6.339,5.7685,-7.7861,1.3246,-1.3242,6.0162,-3.5657,0.67661,-0.7268,4.3113,-4.439,1.5015,-1.2997,6.0207,-3.8131,0.83155,-0.48007,3.4019,2.1616,2.2599,-0.70522,4.6202,-2.7466,1.6496,-1.0982,5.6149,-2.3912,1.4379,-1.2935,6.508,-2.5183,1.3658,-1.365,6.2192,-6.5142,0.50948,-1.8442,9.9596,-3.5733,1.5964,-1.0126,5.7325,-3.6626,1.5279,-1.0942,5.334,-9.0451,1.4894,-1.2083,5.8444,0
-6.7499,-5.8933,-6.6748,1.1816,0.4119,1.1179,-1.7411,-12.324,-1.7142,8.0081,494.88,7.6953,-6.3896,1.1466,-1.7612,7.224,-8.1133,-7.8758,-7.8505,1.507,1.5641,1.4704,-1.2202,-1.2271,-1.2275,5.6679,5.3991,5.4322,-7.5314,1.3841,-1.5122,7.3151,-3.451,0.63396,-0.84781,4.3332,-4.3647,1.4029,-1.2249,5.5765,-3.6518,0.76053,-0.62321,3.2634,1.8845,2.0868,-0.7673,4.6364,-2.7513,1.4871,-1.0497,5.1662,-1.9893,1.513,-0.86523,6.4232,-2.3428,1.4063,-1.4663,6.5888,-6.3571,0.58361,-2.0441,12.601,-3.1142,1.6667,-0.49923,7.2538,-3.4438,1.4639,-1.288,6.3129,-8.7308,1.4639,-1.2823,6.2978,0
-6.7757,-7.2839,-6.917,1.196,1.3353,1.003,-1.6749,-2.4628,-1.8552,8.1794,33.787,8.9112,-6.6226,1.0085,-1.5653,6.9031,-8.1807,-8.0998,-8.0769,1.3599,1.3698,1.365,-1.4272,-1.4118,-1.4296,6.7558,6.6164,6.9621,-7.8196,1.3558,-1.3195,5.9768,-3.6312,0.7827,-0.39108,3.2552,-4.4882,1.4449,-1.3214,6.4364,-3.897,1.0176,-0.22761,2.747,1.9919,2.1832,-0.55346,4.0287,-2.725,1.566,-1.0919,5.3002,-2.4562,1.7873,-0.4644,6.0943,-2.642,1.3559,-1.2534,6.269,-6.4236,0.51318,-2.0971,12.142,-3.5005,1.874,-0.12731,7.6178,-3.7101,1.5047,-1.1164,5.7069,-8.9455,1.4106,-1.12,5.5923,0
-6.8521,-6.7568,-7.5026,1.3945,0.85367,1.3946,-3.5873,-4.0099,-1.3442,63.267,85.89,6.1033,-7.0813,1.1648,-1.6423,7.3808,-8.4752,-8.1073,-8.0397,1.7993,1.504,1.4374,-1.1133,-1.2653,-1.2738,5.1668,5.7481,5.8655,-7.7328,1.3288,-1.3666,6.048,-3.5307,0.68344,-0.76561,4.4446,-4.3982,1.4589,-1.2779,5.8249,-3.7614,0.82475,-0.53095,3.5841,2.2306,2.12,-0.72815,5.2481,-2.7846,1.6114,-1.0423,5.0265,-2.286,1.6772,-0.78226,6.7986,-2.4698,1.357,-1.6149,7.9252,-6.5425,0.64827,-1.6743,9.5157,-3.4269,1.8612,-0.3184,7.0886,-3.6204,1.5098,-1.1806,5.7887,-8.9765,1.4771,-1.1749,5.5913,0
-6.7403,-7.011,-7.4029,1.3719,1.017,1.2903,-4.3779,-1.6846,-1.4894,87.403,7.7412,7.9789,-6.6098,0.99384,-1.6042,7.9828,-8.122,-7.8915,-7.8058,1.5555,1.4868,1.4673,-1.0851,-1.2374,-1.2727,5.0094,5.5483,5.6567,-7.4958,1.346,-1.4444,6.6786,-3.4126,0.62871,-0.71745,3.9492,-4.338,1.4045,-1.2802,5.8716,-3.6202,0.77413,-0.5721,3.3308,2.1415,2.174,-0.58982,4.4258,-2.7196,1.5739,-1.1395,5.5826,-2.0949,1.3877,-1.2041,6.6536,-2.2475,1.2935,-1.5937,7.3266,-6.9065,1.1801,-1.6482,7.5554,-3.189,1.5462,-0.83826,7.2562,-3.3618,1.4179,-1.2659,5.9333,-8.6959,1.4641,-1.1553,5.4538,0
-6.7784,-5.9787,-7.3797,1.5976,0.646,1.4567,-2.2577,-6.6488,-1.1344,28.94,169.53,5.1678,-6.7895,1.1429,-1.8775,8.9693,-7.5661,-7.5716,-7.5643,1.3157,1.3007,1.3035,-1.4263,-1.3834,-1.362,6.4818,6.117,6.3929,-7.3768,1.3013,-1.3472,6.2569,-3.582,0.8553,-0.34029,3.1247,-4.4745,1.486,-1.1859,5.7196,-3.7835,1.0127,-0.2073,2.6819,1.9211,2.2596,-0.58928,4.2782,-2.6701,1.5763,-1.1002,5.0985,-2.3543,1.5271,-0.97449,5.8775,-2.403,1.3842,-1.3118,6.197,-6.4268,0.626,-2.2493,12.738,-3.2066,1.6375,-0.82179,6.2077,-3.2894,1.4559,-1.2145,5.988,-8.6487,1.4783,-1.2037,5.7655,0
-6.6575,-6.6589,-6.9541,1.304,0.87319,1.3283,-2.8475,-1.7779,-1.5274,41.15,8.3845,6.8798,-6.9466,1.5196,-1.3866,6.0568,-8.3059,-7.9288,-7.9043,1.7832,1.4781,1.4385,-1.1015,-1.254,-1.324,5.2284,5.7518,5.9464,-7.5905,1.366,-1.4818,7.3334,-3.5083,0.64967,-0.74143,4.2549,-4.422,1.473,-1.2835,6.0655,-3.7268,0.7902,-0.51366,3.2363,1.9589,2.1836,-0.6548,4.3553,-2.7563,1.6884,-1.1515,5.7221,-2.2424,1.3498,-1.2745,6.4899,-2.3986,1.2907,-1.3403,6.13,-6.2361,0.48217,-2.0785,12.468,-3.4225,1.5197,-0.87354,5.6228,-3.5629,1.5314,-1.1663,5.6437,-8.7677,1.479,-1.2026,5.9045,0
-6.7242,-7.2088,-7.0444,1.3273,1.2391,1.1663,-4.1273,-1.5247,-1.7034,75.099,7.0221,7.7941,-6.8336,1.2119,-1.3912,6.1737,-8.256,-8.0309,-7.9041,1.5864,1.52,1.4562,-1.1179,-1.2309,-1.3994,5.3912,5.6583,6.5899,-7.6248,1.3739,-1.4226,6.7833,-3.5025,0.69428,-0.74729,4.2909,-4.4151,1.4985,-1.2297,5.5632,-3.7224,0.84264,-0.55567,3.505,1.9973,2.3272,-0.68594,4.7276,-2.7347,1.6107,-1.0715,5.1716,-2.3335,1.4365,-1.2243,7.0078,-2.4236,1.3243,-1.4745,7.3987,-6.4036,0.55238,-1.8871,11.383,-3.452,1.5642,-0.74335,7.8204,-3.5726,1.5312,-1.1592,5.6816,-8.8824,1.5332,-1.1837,5.6674,0
-6.9423,-6.9993,-7.55,1.5283,1.2039,1.321,-2.1783,-1.608,-1.2178,28.07,7.5219,5.5989,-7.1296,1.4671,-1.2997,5.5447,-8.3304,-8.0305,-7.9324,1.7812,1.554,1.4655,-1.0618,-1.243,-1.2814,4.9932,5.5582,6.055,-7.6118,1.3016,-1.2665,5.7108,-3.5144,0.67166,-0.77983,4.3917,-4.421,1.4525,-1.2049,5.4862,-3.7409,0.82688,-0.57197,3.4745,1.9402,2.3202,-0.7369,4.9031,-2.7018,1.5411,-1.0751,5.2859,-2.3716,1.5293,-1.0898,5.9739,-2.4731,1.3926,-1.5095,7.1585,-6.5947,0.67634,-1.851,9.2471,-3.5293,1.6632,-0.83683,7.6,-3.6264,1.525,-1.1761,5.5592,-8.8375,1.4882,-1.0938,5.3794,0
-6.6986,-6.295,-6.5137,1.2821,1.0558,1.2259,-2.4845,-3.3291,-2.7796,35.211,54.178,39.874,-6.4586,1.2188,-1.4865,6.7682,-5.6549,-5.651,-5.7011,1.3716,1.4659,1.4712,-1.3569,-1.149,-1.2742,6.5374,5.3704,5.7354,-5.0801,1.0783,-1.4442,6.8534,-2.2738,1.1172,-0.07251,3.1066,-2.8376,2.0771,-0.59999,4.3681,-2.5787,1.0808,-0.039537,3.1405,4.544,3.2474,-0.22672,4.0757,-2.2911,1.6864,-1.0765,4.7827,-1.3331,1.5548,-0.79978,6.1326,-1.4241,1.4431,-0.99641,5.5526,-6.7995,1.3297,-1.3727,5.8628,-1.5083,1.8465,-0.58006,5.4236,-1.654,1.6552,-0.99529,5.5309,-7.2654,1.4512,-1.3172,6.4145,0
-6.5235,-6.4091,-7.5982,1.0875,0.60498,1.4233,-3.8343,-2.4601,-1.3684,74.155,13.238,6.7587,-6.851,1.2525,-1.3653,6.0982,-8.3457,-7.9933,-7.8352,1.7919,1.6893,1.452,-1.0799,-1.3095,-1.3954,5.0239,5.9986,6.8046,-7.5563,1.3544,-1.3827,6.3521,-3.4342,0.6673,-0.63601,3.7123,-4.384,1.4891,-1.3148,6.0377,-3.6326,0.81702,-0.54131,3.2745,2.1472,2.256,-0.58372,4.1762,-2.7147,1.5349,-1.1482,5.552,-2.2357,1.6824,-0.90387,7.532,-2.2616,1.3377,-1.479,6.4613,-7.0876,1.3187,-1.3583,5.8616,-3.3364,1.776,-0.32576,9.3594,-3.3816,1.4254,-1.2924,6.4684,-8.787,1.4965,-1.1689,5.6252,0
-5.9092,-6.4362,-6.3549,0.6404,1.303,0.72914,-9.1338,-3.6048,-2.2182,288.96,67.525,12.073,-6.4777,0.98497,-1.7264,9.0199,-7.7108,-7.6858,-7.7499,1.3762,1.3868,1.5188,-1.3832,-1.3733,-1.4404,6.6287,6.0491,6.7931,-7.3344,1.2964,-1.4869,6.5908,-3.3912,0.51736,-0.85697,4.6695,-4.3856,1.5237,-1.3216,6.1913,-3.5438,0.55161,-0.75595,4.4638,2.3331,2.6692,-0.34913,5.0481,-3.2132,1.8197,-0.73726,4.4661,-1.423,1.6796,-0.60011,7.1091,-1.941,1.7434,-1.3834,5.7018,-6.7617,1.123,-1.5782,6.9801,-2.6135,2.194,0.088463,7.7073,-3.022,1.7102,-1.0784,5.2859,-8.4593,1.5031,-1.2619,6.4479,0
-7.3884,-7.1277,-6.6141,1.5356,1.368,1.5041,-2.2565,-1.305,-3.7314,32.721,6.0717,68.886,-7.1175,1.2934,-1.5008,6.8692,-7.7979,-7.7453,-8.0528,1.3619,1.3496,1.5598,-1.3751,-1.3111,-1.3837,6.3099,5.9389,6.2485,-7.4924,1.2929,-1.391,6.3933,-3.3743,0.57909,-0.68394,4.459,-4.3559,1.4639,-1.2925,5.9301,-3.5163,0.61435,-0.53573,3.9309,1.9421,2.3901,-0.49043,4.626,-3.2101,2.0637,-0.68188,4.2179,-1.548,1.8835,-0.9829,6.5537,-2.1738,1.3396,-1.3023,5.8652,-6.5966,0.99566,-1.8887,8.2086,-2.6375,2.0531,-0.27473,5.8681,-3.3155,1.5315,-1.0838,5.2904,-8.639,1.4405,-1.2745,6.1445,0
-6.854,-7.0753,-7.2851,1.2235,1.3831,1.3364,-1.4014,-2.4721,-2.8622,6.5602,37.674,40.506,-6.9482,1.3248,-1.2979,6.0467,-6.8232,-6.9773,-7.4005,2.7902,2.5481,1.898,-0.3822,-0.37848,-0.52806,3.2414,3.7813,4.3091,-6.6843,2.9548,-0.35329,3.3561,-3.7113,0.50243,-0.88064,4.57,-4.7249,1.3515,-1.351,6.0619,-3.8164,0.53864,-0.84578,4.217,1.8192,1.8944,-0.88812,5.1037,-3.3359,1.8959,-0.82557,4.6433,-1.7391,1.5036,-0.67635,5.9578,-1.9718,1.3051,-1.3374,6.7849,-7.0494,1.3067,-1.4424,6.9606,-2.4933,2.4985,-0.21918,4.5511,-2.9296,1.9503,-0.61524,4.7695,-7.9223,1.9623,-0.70353,4.3457,0
-6.3091,-5.722,-6.6427,1.6319,1.0237,1.4272,-6.4368,-7.724,-4.3582,129.61,182.65,83.415,-6.0944,1.1964,-1.6481,7.4584,-5.8423,-6.0965,-6.1354,1.2791,1.4857,1.4261,-1.2316,-1.3535,-1.1784,5.908,7.7092,5.7782,-5.7392,1.3516,-1.0633,5.2914,-3.0349,0.62619,-0.52869,4.7846,-3.6558,1.5642,-1.1916,6.3211,-3.2773,0.64099,-0.55133,4.9587,2.6162,2.4405,-0.34878,3.7571,-3.2604,2.1478,-0.97008,5.6071,-1.0285,1.4584,-0.94756,6.9647,-1.1908,1.3446,-1.4711,7.073,-6.5782,1.3115,-1.3822,6.2456,-1.6838,1.8684,-0.52568,5.7238,-1.8452,1.4903,-1.0251,5.5833,-7.2417,1.403,-1.296,6.1776,0
-6.0522,-5.6433,-6.0216,1.6706,1.7152,1.7415,-5.9166,-5.7288,-5.6597,120.18,119.64,111.58,-5.6791,1.2026,-1.3521,5.9728,-5.1384,-4.5454,-5.1417,1.5026,1.8077,1.5052,-1.2503,-1.1814,-0.92692,6.293,6.0642,5.286,-4.367,1.489,-0.85634,4.6591,-2.4795,0.91978,0.1074,4.6623,-3.0442,1.7501,-0.69808,5.2525,-2.5745,0.87593,0.16779,4.2532,3.5765,3.8391,-0.42887,4.2698,-2.8547,2.0475,-0.98164,4.6517,-0.30372,2.1086,0.19048,5.3664,-0.58494,1.5912,-1.1305,6.8939,-5.8843,1.4644,-1.1841,5.8791,-0.58417,2.8371,0.33358,5.4338,-0.85344,1.8353,-0.63989,4.2884,-6.0867,1.6029,-0.97624,5.0392,0
-6.3949,-6.3811,-7.0323,1.0528,1.3612,1.4408,-1.9809,-3.9823,-1.4357,9.0996,69.829,6.5621,-6.5704,1.2988,-1.561,7.6207,-6.7816,-6.3528,-6.842,1.9351,2.6586,2.1832,-0.58077,-0.55365,-0.41536,4.0461,3.4929,3.7313,-6.1384,2.3584,-0.53004,3.5116,-3.4643,0.51351,-0.85215,4.6169,-4.4703,1.3684,-1.3734,6.5476,-3.5597,0.53272,-0.80098,4.46,2.3034,2.698,-0.40073,4.2065,-3.4628,1.7992,-0.9945,6.5496,-1.2238,1.9495,-0.011883,7.5084,-1.5827,1.3498,-1.125,5.8895,-6.7174,1.2904,-1.5061,7.6424,-1.9413,2.7057,0.23844,6.2122,-2.2137,2.0218,-0.5482,4.163,-7.5332,1.8021,-0.89009,5.3542,0
-5.8697,-6.4311,-6.6763,0.57835,1.3247,0.93873,-9.806,-3.5503,-5.0393,334.1,63.283,117.45,-6.5392,1.0507,-1.6049,7.3186,-7.7319,-7.6898,-7.7434,1.342,1.4493,1.4979,-1.3075,-1.5199,-1.367,6.3896,6.8971,5.9812,-7.3326,1.2378,-1.3555,5.7427,-3.3125,0.50114,-0.95027,4.9118,-4.347,1.4784,-1.3149,6.0024,-3.4483,0.53469,-0.87652,4.5379,2.2819,2.7744,-0.60392,5.1631,-3.1688,1.9191,-0.76264,4.5074,-1.5044,1.6087,-0.49737,6.3777,-2.04,1.7119,-1.3997,5.861,-6.6974,1.0335,-1.4928,6.5132,-2.694,2.1727,0.050528,7.7353,-3.0748,1.7064,-1.0512,5.1442,-8.4536,1.5124,-1.2331,5.8851,0
-6.5339,-6.6749,-6.585,1.6069,1.1545,1.3232,-2.3557,-1.7078,-3.3606,39.043,8.5455,56.773,-6.9339,1.2595,-1.4005,6.6655,-7.4871,-7.6368,-7.6208,2.5542,1.8521,1.8874,0.4679,-0.33537,-0.10591,5.476,5.2058,6.2446,-7.2252,2.32,0.26529,6.1365,-3.665,0.61777,-0.64691,4.5836,-4.7773,1.4765,-1.2635,5.9343,-3.7487,0.62142,-0.56515,4.2777,1.8354,3.0028,-0.76115,4.4004,-3.5561,1.98,-0.63163,4.1615,-1.4888,1.5431,-0.4321,7.0437,-1.8234,1.3373,-1.1367,6.1252,-6.3601,1.222,-1.4759,7.4239,-2.7314,2.3963,0.31504,6.0913,-3.1063,2.0062,-0.37288,4.829,-8.2492,2.0666,-0.18782,5.2428,0
-6.9382,-7.273,-6.8159,1.3116,1.3005,1.108,-3.7478,-2.3543,-1.7642,65.257,34.221,8.4313,-7.0154,1.1991,-1.556,6.9861,-8.2268,-8.0747,-7.8741,2.529,1.4034,1.2599,-1.6222,-1.3738,-1.3403,6.3449,6.5242,5.8352,-7.7112,1.3537,-1.382,6.1137,-3.6458,0.65606,-0.85201,4.3964,-4.7312,3.2344,-2.912,18.49,-3.8298,0.75221,-0.87801,4.4738,1.5432,5.2078,-1.5251,7.0786,-3.5699,3.245,-1.9694,12.133,-1.9298,2.0411,-0.44474,5.9252,-2.1795,1.5697,-1.1371,5.598,-6.4559,0.86071,-2.1515,10.131,-3.1824,2.5831,0.02577,7.4982,-3.4474,1.7881,-1.0734,5.2074,-8.8039,1.559,-1.1685,5.5608,0
-6.7612,-5.299,-6.8115,1.3203,0.26358,1.3639,-2.4777,-15.57,-2.4828,33.285,842.05,32.461,-6.6102,1.1274,-1.5414,6.856,-5.8298,-5.8089,-5.8097,1.3316,1.5217,1.4107,-1.392,-1.1615,-1.3365,6.6886,5.6062,6.2986,-5.2742,1.1298,-1.5066,7.2693,-2.5086,0.90784,-0.017083,3.5853,-3.0313,1.8773,-0.69217,4.8272,-2.8021,0.89381,-0.0045305,3.596,4.6251,3.3995,0.35327,5.123,-2.469,1.7953,-1.0646,4.999,-1.2048,1.4923,-0.79878,6.7755,-1.4714,1.2997,-1.2234,6.6728,-6.6246,1.225,-1.5408,6.5841,-1.5144,1.9843,-0.4544,5.8896,-1.81,1.7756,-0.87993,4.8254,-7.4402,1.3651,-1.3236,6.0149,0
-6.5151,-6.6306,-7.2993,1.4231,1.404,1.3808,-3.1444,-3.3949,-1.4006,54.907,56.401,6.2399,-6.5774,1.3074,-1.4485,7.4461,-7.4657,-7.6149,-7.8907,1.3281,1.4576,1.4952,-1.2061,-1.4215,-1.2264,5.5782,7.0994,5.6758,-7.3934,1.431,-1.2674,5.932,-3.7357,1.1458,-1.539,6.1906,-5.1212,2.9839,-1.9491,8.8127,-3.7866,1.1035,-1.4672,6.0663,1.4909,9.8406,-2.1734,10.219,-3.6109,2.1474,-0.57996,4.5257,-1.8343,1.6533,-0.9289,5.8697,-1.7648,1.4105,-1.4627,6.7387,-6.1521,0.84312,-1.9504,9.5736,-2.7242,1.7484,-0.60482,6.6571,-3.019,1.7445,-1.0511,5.3812,-8.3809,1.4161,-1.3625,6.6406,0
-6.3291,-7.5182,-7.0021,0.53118,1.2335,1.4354,-6.9377,-1.406,-2.2362,211.01,6.2807,30.43,-7.0288,1.1327,-1.7378,7.6007,-7.9754,-7.8196,-8.1257,1.385,1.3297,1.4651,-1.353,-1.3948,-1.3648,6.1227,6.1075,6.3821,-7.6475,1.3747,-1.486,6.845,-3.4046,0.53072,-0.79423,4.81,-4.3869,1.4973,-1.2399,5.5916,-3.5651,0.5808,-0.74972,4.7024,2.2,2.318,-0.62536,4.5931,-3.015,1.9056,-0.87316,4.7532,-1.7509,1.7285,-0.75674,5.6196,-2.4155,1.5402,-1.1078,5.2456,-7.0419,1.0671,-1.921,9.1884,-2.8212,1.9548,-0.40407,6.4408,-3.5125,1.6156,-1.0622,5.403,-8.7918,1.4845,-1.2537,5.9889,0
