f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,is_Stego
-6.7783,-5.4911,-6.0612,1.2197,0.37958,0.70164,-1.4287,-26.527,-2.7014,6.0735,1257.2,17.533,-6.0384,1.044,-1.7646,7.9925,-6.808,-7.5648,-6.9707,1.5312,1.7589,1.3369,-1.2279,-1.0991,-1.4206,5.8386,5.1372,6.7869,-6.7816,1.3534,-1.1264,5.3592,-3.1098,0.51737,-0.70646,4.3846,-3.8513,1.5875,-1.2231,5.5492,-3.4228,0.60517,-0.54156,3.7467,2.3508,2.9609,0.14065,4.5245,-2.9177,1.8233,-0.81905,4.8558,-1.8708,1.9064,-0.88553,5.1358,-1.8758,1.1202,-1.3735,6.6149,-6.7796,1.2898,-1.3415,5.6529,-2.9303,2.0976,-0.7514,5.4464,-3.0266,1.5292,-1.1178,5.7079,-7.8133,1.3628,-1.2531,5.5551,1
-6.5387,-5.9735,-5.8005,1.3296,0.62298,0.58584,-5.3134,-14.137,-15.689,103.09,482.86,559.99,-6.0016,1.0828,-2.0356,9.0593,-6.7204,-7.6003,-7.1563,1.5338,1.5679,1.4299,-1.2155,-1.0105,-1.3204,5.8241,4.6972,6.142,-6.8313,1.4562,-1.0922,5.2164,-3.0918,0.53347,-0.66868,4.5757,-3.8838,1.6238,-1.1414,5.4194,-3.3782,0.59333,-0.61271,4.6753,2.5276,2.984,0.1274,5.294,-2.8414,1.8134,-0.79107,4.3772,-1.779,1.769,-0.91545,6.951,-1.8707,1.3382,-1.2397,6.0445,-6.8161,1.2975,-1.425,6.0919,-2.8503,2.1547,-0.51904,6.7342,-3.0047,1.6426,-0.96541,5.0971,-7.8309,1.3839,-1.3083,5.9764,1
-6.7944,-5.6532,-5.9667,1.6025,0.43317,0.74746,-5.8828,-21.065,-10.185,116.21,902.1,297,-6.161,1.1387,-1.6031,6.6803,-6.8273,-7.5802,-7.1771,1.5843,1.6134,1.5034,-1.0917,-1.0259,-1.2332,5.0967,4.6512,5.8735,-6.8532,1.4919,-1.1055,5.365,-3.1643,0.53447,-0.7092,4.4415,-3.9161,1.5858,-1.0928,5.0138,-3.4589,0.57722,-0.50899,3.918,2.4461,2.8545,0.11324,4.553,-2.8781,1.7399,-0.8257,4.2603,-1.804,1.6837,-0.97769,5.7154,-1.958,1.3284,-1.2822,5.9517,-6.8233,1.4125,-1.3631,5.8844,-2.9493,2.044,-0.61735,5.7344,-3.0939,1.6531,-1.0297,5.4151,-7.8546,1.4313,-1.3611,6.7284,1
-6.9374,-5.4972,-7.4869,1.6125,0.34156,1.2419,-5.8637,-29.436,-1.3259,112.63,1467.6,5.8564,-6.3845,1.1967,-1.7285,7.886,-6.9876,-7.677,-7.276,1.5706,1.6621,1.3106,-1.1518,-1.2329,-1.2867,5.4043,5.8945,6.0221,-6.9789,1.5159,-1.3923,7.4,-3.1391,0.56397,-0.67244,4.3179,-3.9652,1.5385,-1.0423,4.9753,-3.424,0.6531,-0.48864,3.7076,2.1962,2.8367,-0.34751,4.9559,-2.7374,1.9043,-0.86263,4.4449,-2.0875,2.0426,-0.94028,4.7949,-2.1387,1.5859,-1.5439,6.698,-6.9577,1.315,-1.6038,7.4138,-3.062,2.1107,-0.84141,5.3895,-3.1213,1.7459,-1.2131,5.9772,-7.9988,1.3877,-1.2835,6.336,1
-7.0441,-6.6346,-7.0048,1.5363,2.1608,1.4329,-1.9079,-0.59916,-1.278,25.282,15.631,6.3092,-6.6993,1.8542,-0.28233,5.5784,-5.9955,-5.5528,-6.0005,1.9495,2.8608,1.9851,-0.74926,-0.17638,-0.84395,4.034,3.952,4.4374,-5.129,2.5081,-0.51051,4.5815,-3.6773,0.66186,-0.51414,3.9572,-4.3009,1.5225,-1.1376,5.7933,-4.0283,0.75927,-0.35716,3.3457,1.0485,2.6651,-0.44338,4.0318,-2.7133,1.973,-0.93751,4.331,-1.3683,2.3883,-0.010748,4.9789,-1.6816,1.5948,-0.74066,5.883,-7.421,1.9041,-0.19022,6.2007,-1.5372,2.8523,-0.12248,4.6768,-1.9018,1.9795,-0.6471,4.9486,-7.7979,2.2194,-0.0069689,5.5199,1
-6.7451,-5.9802,-6.1801,1.3731,0.46815,0.84364,-1.401,-14.413,-6.7743,6.8942,558.15,171,-6.4271,1.0528,-1.813,8.9125,-7.2057,-7.6512,-7.245,1.5913,1.7981,1.3922,-1.1518,-1.192,-1.3285,5.7143,5.7975,6.0331,-7.0224,1.458,-1.223,6.063,-3.1982,0.56084,-0.62692,3.9058,-3.9941,1.5416,-1.17,5.4097,-3.5235,0.77127,-0.5801,3.8801,1.8864,3.4813,0.00084411,3.8022,-2.7828,2.033,-0.85123,4.3634,-2.3836,2.1009,-0.73611,4.2216,-2.3508,1.5338,-1.3764,6.175,-6.6117,0.97082,-1.6051,7.2455,-3.353,2.1501,-0.96232,5.3704,-3.3006,1.78,-1.2231,5.7089,-8.0904,1.4099,-1.2494,6.273,1
-7.2284,-6.5284,-6.7687,1.438,1.6136,1.5677,-5.2846,-7.9164,-4.7528,101.21,170.4,90.273,-6.6756,1.1144,-1.7971,9.8817,-7.2634,-7.0134,-7.0617,1.1599,1.6282,1.4354,-1.7432,-0.90286,-1.3569,8.1155,4.1529,6.6937,-6.8024,1.2929,-1.3745,5.9595,-3.0479,0.46503,-1.0431,5.4308,-3.9676,1.5785,-1.1308,5.0849,-3.2591,0.52951,-1.074,5.5498,3.0801,2.4422,0.16291,4.8554,-3.1853,2.1165,-0.6415,4.0866,-1.0908,1.9822,0.61658,7.268,-1.123,1.1287,-1.5269,6.0589,-6.5856,1.3828,-1.4929,6.4812,-2.0872,3.0476,0.54495,7.1501,-2.4102,1.4586,-1.2484,5.3303,-7.864,1.3274,-1.5059,7.1008,1
-6.9504,-7.1965,-7.4465,1.3708,1.5599,1.3546,-1.4925,-1.0866,-3.1328,6.6923,4.9056,51.845,-7.142,1.2211,-1.4421,6.6138,-7.2015,-7.3444,-7.3733,1.523,1.3997,1.2554,-1.022,-1.1792,-1.498,4.9409,5.4744,7.592,-7.0088,1.3992,-1.3892,6.6068,-3.2271,0.50282,-0.98003,4.9077,-4.0599,1.5167,-1.1381,5.2076,-3.5021,0.63219,-0.94715,4.0794,1.8853,3.6281,-0.39054,3.4042,-2.9457,2.0613,-0.81579,4.4202,-2.2558,2.1626,-0.95686,4.9996,-2.1694,1.4814,-1.2925,7.1103,-6.6105,0.98539,-1.8578,8.01,-3.1795,1.8095,-0.66485,5.1353,-3.1078,1.6053,-1.0225,5.9416,-8.1281,1.3634,-1.4077,6.8052,1
-6.6825,-6.1147,-6.0949,1.8927,0.78664,0.97832,-6.9989,-13.358,-2.3672,134.47,416.1,11.73,-6.3032,1.1266,-1.6953,8.336,-6.7888,-7.4139,-7.4251,1.5783,1.1557,1.5484,-1.1053,-1.4006,-1.1057,4.9689,6.2244,5.1791,-6.9125,1.3183,-1.1045,4.9156,-3.1664,0.52882,-1.0783,5.3659,-4.116,1.7722,-1.1569,5.4934,-3.3447,0.49959,-1.0894,5.2527,2.6651,3.0281,-0.32825,3.499,-3.3022,2.2229,-0.67652,4.0713,-1.3185,1.4603,-0.53965,6.1086,-1.2583,1.2817,-1.4374,6.5891,-6.7491,1.2571,-1.2987,5.3289,-2.3985,2.445,-0.35044,5.0545,-2.5428,1.5541,-1.3563,5.6829,-7.8387,1.301,-1.3811,6.2966,1
-6.5477,-6.0847,-7.1975,1.2591,0.77199,1.1381,-5.0549,-11.034,-5.4654,110.09,315.68,123.12,-6.3468,1.047,-1.5785,6.4904,-6.8998,-7.5588,-7.5528,1.565,1.644,1.3572,-1.1739,-1.0047,-1.3601,5.7452,4.5953,5.8953,-6.9269,1.3618,-1.2416,5.8129,-3.1016,0.58984,-1.1606,5.6547,-4.2059,1.8462,-1.1042,5.7221,-3.238,0.61925,-1.3108,6.5055,2.3208,4.1676,-0.60822,3.9795,-2.9936,2.2851,-0.72851,3.9843,-2.1334,2.6924,-0.71081,3.2906,-1.8939,1.5927,-1.3225,5.8923,-6.6905,1.0418,-1.9447,9.8412,-3.035,2.7037,-1.0561,5.4966,-2.8596,1.8913,-1.1464,5.1944,-7.9989,1.3834,-1.2797,5.9971,1
-7.0156,-5.938,-7.3673,1.669,0.60036,1.2825,-4.6268,-10.639,-1.3231,83.328,359.95,5.5175,-6.6532,1.1384,-1.8425,8.4513,-6.9376,-7.1078,-7.2528,1.5755,1.4796,1.3707,-0.96677,-0.95974,-1.3284,4.8684,4.7546,6.1211,-6.7855,1.5676,-1.2022,5.679,-3.1478,0.54726,-0.78962,4.4389,-3.9645,1.6283,-1.1312,5.7605,-3.4286,0.65526,-0.88369,4.0092,1.9729,3.8352,-0.087154,3.3371,-2.9122,2.1026,-0.7704,4.1728,-2.1053,2.1585,-0.71321,3.8483,-2.1479,1.4946,-1.1264,6.3984,-6.7057,1.04,-1.8131,8.409,-2.9549,1.8819,-0.67446,5.6751,-3.0468,1.6417,-0.95864,5.7886,-7.8738,1.4454,-1.2126,5.7676,1
-6.6715,-5.9367,-5.9953,1.0514,0.85608,0.7679,-1.7806,-9.5886,-11.225,7.7614,271.8,335.96,-6.4562,1.3318,-1.3315,5.7695,-6.8601,-7.5009,-7.4811,1.4393,1.4697,1.3998,-1.3345,-1.2626,-1.3324,6.2293,5.9813,6.1461,-6.9001,1.3634,-1.4412,6.8495,-3.0472,0.47163,-0.87659,4.9105,-4.0411,1.5839,-1.1652,5.4533,-3.2039,0.48676,-0.72616,4.0587,2.382,3.9801,-0.28814,3.5326,-2.8761,2.1479,-0.64024,3.7795,-1.4242,1.6579,-0.97607,6.5709,-1.4545,1.5775,-0.89672,4.9759,-6.713,0.97609,-1.709,7.6348,-2.7316,2.0196,-0.80215,6.6844,-2.841,1.7171,-0.96848,5.0932,-7.9851,1.312,-1.3689,6.2767,1
-6.6004,-6.4123,-6.7239,1.3222,0.84082,1.0677,-4.558,-1.8748,-5.7451,84.84,8.3978,125.49,-6.6044,1.0549,-1.7325,7.9003,-6.961,-7.454,-7.407,1.5238,1.5398,1.3576,-1.1067,-1.2784,-1.3852,5.1695,6.3677,6.6022,-6.9361,1.4468,-1.3908,6.7021,-3.1599,0.5093,-0.82492,4.4088,-4.0087,1.5753,-1.1899,5.8102,-3.3776,0.5567,-0.77567,3.9355,2.0479,3.7011,-0.20905,3.5917,-2.9235,2.127,-0.70079,4.113,-1.909,1.916,-0.73573,5.1861,-1.872,1.4522,-1.2938,6.1721,-6.5487,1.015,-1.8693,8.5022,-2.9957,2.1079,-0.53587,5.8232,-3.0424,1.6253,-1.1617,5.8328,-8.0348,1.3748,-1.283,5.9216,1
-6.4252,-6.703,-6.3361,1.3793,1.3707,0.99568,-1.3432,-2.8961,-6.0365,5.9199,40.256,140.37,-6.3697,1.4846,-1.2089,5.2676,-7.2759,-7.4368,-7.4246,1.4603,1.5099,1.4527,-1.1166,-1.1574,-1.2511,5.6992,5.5786,6.6433,-7.0478,1.4072,-1.2307,6.2714,-3.2729,0.52783,-0.79883,4.4371,-4.0807,1.599,-1.1603,5.4669,-3.5312,0.60938,-0.76235,4.0649,1.5406,3.7492,-0.0749,3.7421,-2.7472,2.099,-0.76016,3.9197,-1.0443,0.61247,-2.4063,14.589,-2.0205,0.99595,-1.6926,8.6616,-6.0027,0.54564,-2.716,16.718,-3.2872,1.7503,-0.73522,5.265,-3.5891,1.6355,-1.1105,5.3933,-8.2041,1.438,-1.2756,6.237,1
-6.7983,-5.9029,-5.3888,1.539,0.82902,0.33579,-4.7316,-11.343,-40.163,89.139,330.53,2111.4,-6.1855,1.0279,-1.7222,7.6665,-6.8428,-7.2135,-7.4434,1.6319,1.4494,1.3864,-1.2539,-1.1022,-1.5453,6.2455,5.1094,7.8501,-6.8177,1.4321,-1.1954,5.5657,-3.0118,0.56755,-0.97883,4.8693,-4.0911,1.8786,-1.0788,5.2326,-3.1551,0.59957,-1.3382,6.9636,2.6405,4.6632,-0.14154,4.9991,-3.3073,2.528,-0.49424,3.3642,-1.5503,2.1964,-1.0861,5.0145,-1.6622,1.4432,-1.2957,5.5845,-6.8234,1.1789,-1.4139,6.0347,-2.4905,2.1066,-0.90427,6.2755,-2.7117,1.9935,-1.0738,4.8895,-7.8642,1.3614,-1.3009,5.8967,1
-6.1355,-6.484,-6.3035,1.4177,1.3661,1.2945,-1.2762,-1.3227,-1.3997,6.557,6.4713,6.4835,-5.7911,0.94394,-1.7305,8.6138,-5.1259,-5.8414,-5.8612,2.0241,1.9343,1.8577,-1.0079,-0.74856,-0.73131,5.0115,4.7834,4.8757,-4.822,1.723,-0.91591,4.7861,-3.4913,0.81546,-0.21865,3.5283,-4.1717,1.7347,-0.87395,4.9196,-3.8093,0.88915,-0.14379,3.5293,0.92687,3.3452,-0.26083,3.237,-2.7172,2.0403,-0.89909,4.2872,-1.293,1.908,-0.40103,5.0726,-1.5056,1.3881,-1.1549,5.7681,-6.2165,0.90201,-1.3632,8.4712,-1.3582,2.2114,-0.40068,5.4592,-1.7388,1.7004,-1.0048,5.3487,-7.0427,1.9429,-0.76694,4.5131,1
-6.5656,-4.7232,-7.4534,1.4107,0.27529,1.3362,-8.209,-49.766,-1.4603,181.67,2968.3,6.6124,-5.295,0.60837,-2.5457,12.997,-6.9909,-7.0748,-7.4693,1.7445,1.4647,1.369,-1.0787,-1.1136,-1.1961,4.8915,5.069,5.1097,-6.8385,1.4259,-1.1645,5.176,-3.1505,0.73056,-1.032,5.3624,-4.2488,2.0262,-0.96,4.733,-3.2845,0.73455,-0.77443,4.7881,2.0135,4.9186,-0.17371,5.15,-3.0685,2.6199,-0.82254,4.2898,-1.9226,2.3145,-0.46582,4.2147,-1.9867,1.7185,-1.2148,5.0037,-6.8372,1.0408,-1.7789,8.3874,-2.9478,2.882,-0.64756,5.9123,-2.9427,2.0985,-1.1044,5.1187,-7.946,1.4029,-1.3719,6.7391,1
-6.6214,-6.1456,-6.1833,1.9006,0.51972,0.99707,-7.0571,-2.182,-2.3678,134.78,11.487,12.608,-6.2921,1.1011,-1.6812,8.0108,-6.7894,-7.4363,-7.4159,1.5886,1.2795,1.5502,-1.2662,-1.6454,-1.2158,5.8356,7.2126,5.8544,-6.9151,1.3573,-1.3748,6.5132,-3.1585,0.51106,-1.0679,5.1698,-4.1328,1.8407,-1.1539,5.2657,-3.3468,0.49206,-0.96046,4.345,2.6578,3.0536,-0.39283,3.7009,-3.3116,2.2592,-0.735,4.2364,-1.3182,1.4654,-0.58209,6.44,-1.2569,1.2688,-1.3788,6.1152,-6.7081,1.3127,-1.4461,6.526,-2.3989,2.4505,-0.36544,5.1389,-2.5378,1.5183,-1.276,5.1786,-7.849,1.2942,-1.3169,5.6471,1
-6.8289,-6.313,-5.8074,1.4516,0.86919,0.37476,-3.6645,-6.5533,-3.463,60.567,168.9,24.185,-6.3182,0.90915,-1.9117,8.6784,-6.4862,-6.7574,-6.8487,1.5506,1.5409,1.5855,-1.3852,-1.0547,-1.0892,6.8739,5.0961,5.4444,-6.3281,1.4865,-1.1184,5.1592,-3.0396,0.60774,-0.68432,3.9862,-3.8729,1.5989,-1.0622,5.2044,-3.2606,0.75192,-0.64289,3.8096,2.0337,3.8975,-0.24004,3.3873,-2.8156,2.1511,-0.78052,4.2458,-2.0061,2.0721,-0.57623,4.4352,-2.0109,1.5524,-0.9054,4.5154,-6.7182,1.0972,-1.8905,8.8522,-2.5008,2.1562,-0.39585,5.0476,-2.728,1.7841,-0.88397,4.6563,-7.7617,1.4468,-1.2659,5.9627,1
-7.0005,-5.8357,-6.9826,1.5946,0.76042,1.2605,-2.9794,-8.7286,-4.1682,49.642,242.79,78.805,-6.4659,1.1149,-1.7237,7.9189,-7.0642,-7.2491,-7.384,1.5463,1.4593,1.3722,-1.2857,-1.1329,-1.3494,6.6425,5.3279,5.9322,-6.8889,1.3291,-1.2424,5.4202,-2.9182,0.52677,-0.72114,4.4131,-3.8809,1.601,-1.1218,5.5978,-3.0839,0.57257,-0.74426,4.4779,2.644,3.1297,-0.0060308,4.522,-3.0708,2.2901,-0.66377,4.1343,-1.9775,1.9824,-0.82171,5.6729,-1.9188,1.5234,-1.1587,5.7234,-6.8612,1.3613,-1.4175,6.0022,-2.8674,1.9196,-0.45293,7.0516,-2.8411,1.6065,-1.0388,4.9513,-8.0092,1.3522,-1.3143,5.9649,1
-7.0309,-7.3609,-6.2327,1.6437,1.109,1.3308,-3.9285,-1.5568,-6.0075,75.472,6.7743,128.23,-6.4445,1.1899,-1.5376,6.9856,-7.3482,-7.3913,-6.8963,1.6146,1.2671,1.8364,-1.1077,-1.4877,-0.8644,4.922,6.6732,4.6041,-6.826,1.4525,-1.0139,5.1004,-3.0754,0.63365,-0.8013,4.7874,-4.1018,1.8423,-0.92896,4.9493,-3.2404,0.70187,-0.96538,4.5594,2.3543,4.903,-0.36677,3.8944,-3.0242,2.2583,-0.66401,4.007,-0.81892,2.2002,-0.76044,5.9309,-1.7122,1.8914,-0.92836,4.4476,-6.2427,1.0726,-1.7995,8.5096,-1.6203,2.5909,-0.2807,5.345,-2.7897,1.8739,-1.1036,4.9996,-7.9138,1.4836,-1.2852,6.9451,1
-6.6857,-6.5575,-7.3804,1.2749,0.93581,1.1965,-4.7944,-7.1171,-1.2622,96.528,178.25,5.573,-6.6935,0.9969,-2.2432,12.136,-7.0769,-7.5483,-7.3534,1.6289,1.7922,1.2166,-1.0949,-1.0888,-1.4719,5.8864,4.8377,7.1508,-6.9568,1.3255,-1.2382,6.0427,-3.1234,0.47884,-0.93984,4.9599,-4.0361,1.5991,-1.2692,6.5701,-3.3323,0.53858,-1.0741,4.5984,2.2599,3.1007,-0.52261,4.3705,-2.9888,2.0468,-0.68056,4.017,-2.1356,3.2079,-1.0461,4.1612,-1.875,1.3139,-1.3765,6.8453,-6.7969,1.1835,-1.6615,7.1367,-3.0572,2.7225,-0.88406,4.9006,-2.8758,1.5762,-1.1663,6.0477,-8.0683,1.3432,-1.2649,6.1753,1
-6.3304,-6.5848,-6.5451,1.0728,1.4266,1.5389,-5.6385,-3.9068,-5.6586,120.51,68.641,111.95,-6.4178,1.2782,-1.5302,7.0131,-7.3117,-6.9935,-6.9921,1.3505,1.3814,1.4667,-1.4139,-1.3011,-1.0949,7.0259,6.3027,4.9039,-6.8387,1.3842,-1.275,5.6901,-3.2688,0.6398,-0.50165,4.2616,-4.0855,1.7429,-0.99961,5.1599,-3.5225,0.76577,-0.25877,4.3308,1.8806,4.1925,0.41598,5.5395,-3.1331,2.2039,-0.69647,4.032,-1.5638,2.0524,-0.21714,6.1593,-1.9587,1.5942,-1.1622,5.3651,-6.1429,0.94862,-1.7956,8.0789,-2.5693,2.3817,0.48144,8.7369,-2.9457,1.6291,-0.99293,4.743,-7.9076,1.3309,-1.3399,6.0423,1
-4.5401,-4.8496,-6.6304,1.038,1.8624,1.5214,-1.5452,-6.3539,-1.21,6.8669,130.49,5.6177,-4.5549,0.95589,-1.5367,7.1367,-4.4779,-4.4513,-5.5995,2.1459,2.1521,1.5218,-0.92364,-1.0459,-0.68637,4.3503,5.1795,4.0618,-4.0601,1.8934,-0.93131,4.5692,-2.0312,1.2369,0.056761,3.3217,-2.5883,2.506,-0.43913,3.8348,-2.0425,1.4461,0.20876,3.0671,4.0793,6.2811,0.11793,2.8972,-2.0425,1.7247,-1.1404,4.8041,-0.12484,1.9385,-0.3166,5.0953,-1.207,2.2231,-0.37734,3.5862,-4.5515,0.92808,-1.5896,7.3841,-0.37193,2.4974,-0.19318,5.0959,-1.4849,2.5137,-0.40782,3.6764,-5.609,2.1311,-0.90516,4.2492,1
-6.0829,-3.5224,-6.5133,1.2459,0.11752,1.5486,-1.1588,-5.5534,-1.1081,6.1491,61.132,5.4082,-4.1606,0.21792,-2.0995,14.408,-6.6294,-6.3242,-6.871,2.2472,2.2016,2.4743,-0.50742,-0.36089,-0.52527,4.1805,3.9899,3.7955,-6.2382,2.5502,-0.38459,3.7465,-2.3744,1.085,0.054959,3.5525,-2.9689,2.2177,-0.56388,4.3642,-2.5048,1.1633,0.16375,3.4633,5.0664,8.3373,0.064068,2.7487,-3.297,3.2454,-0.7288,3.6145,-0.81601,2.2995,-0.32178,4.9594,-1.638,1.7814,-0.90262,5.1357,-6.013,1.1414,-1.257,7.2282,-1.9051,3.1282,0.056843,4.2938,-2.6808,2.2994,-0.52182,3.8198,-7.2082,2.0159,-0.7554,4.484,1
-7.0125,-6.4503,-7.3034,1.6518,0.84537,1.2445,-3.679,-5.6975,-1.3819,62.724,129.09,6.3101,-6.8147,1.0297,-1.6423,7.3747,-7.2349,-7.3944,-7.5849,1.5795,1.4502,1.356,-1.1383,-1.183,-1.3491,5.7549,5.6674,6.3406,-7.0866,1.397,-1.483,7.6493,-3.0764,0.53992,-0.82858,4.3895,-4.0062,1.5187,-1.1722,5.6299,-3.2605,0.57689,-0.75735,4.1403,2.4584,2.3406,-0.47551,4.3057,-3.0301,2.0814,-0.69885,4.1775,-2.2469,1.908,-0.92765,5.1814,-1.9839,1.4486,-1.296,5.8503,-6.7572,1.2057,-1.6677,7.3785,-3.1486,1.8718,-0.62724,6.0099,-3.076,1.5403,-1.1353,5.2487,-8.1549,1.3573,-1.2747,5.7948,1
-6.5448,-6.3276,-6.6476,1.4029,1.6055,1.3954,-2.207,-1.1876,-1.3518,30.939,5.6962,7.1804,-6.2515,1.3016,-1.401,6.931,-5.711,-5.0287,-5.6378,1.7243,2.0148,1.6844,-0.91716,-1.0365,-0.94903,4.8849,4.7858,5.0512,-4.7727,1.7342,-1.1347,5.3511,-3.536,0.64238,-0.59914,3.9438,-4.1281,1.5157,-1.179,5.8973,-3.8676,0.71616,-0.50169,3.9684,0.90283,3.1137,-0.30752,3.3222,-2.9763,2.04,-0.82125,4.4026,-1.1112,1.7121,-0.67407,6.2739,-1.5038,1.4132,-1.2056,5.7951,-6.8563,1.4971,-1.2694,6.032,-1.2936,2.1097,-0.39046,5.4842,-1.7341,1.7121,-1.0739,5.286,-7.0483,1.6844,-1.0372,5.2045,1
-5.3534,-5.0964,-4.2738,1.2477,2.3628,0.50079,-1.7888,-7.1791,-2.7707,9.8032,133.87,15.965,-4.4906,0.77527,-1.3769,6.5135,-4.6723,-4.5512,-4.8572,1.635,1.759,1.9345,-0.81915,-0.96861,-0.73337,4.5,4.727,4.3604,-4.1416,1.6082,-0.94372,5.159,-1.835,0.88715,-0.2505,3.7334,-2.5454,1.9577,-0.69962,4.4222,-1.9524,0.7846,-0.078817,3.545,3.4951,3.3256,-0.31424,3.1448,-2.3331,1.718,-1.0337,4.9176,-0.27286,2.2163,0.16091,5.8962,-0.52574,1.7792,-1.022,5.2402,-5.0969,1.2037,-1.7474,8.5727,-0.56663,2.9784,0.32497,5.6921,-0.97733,2.0774,-0.83118,4.5952,-5.8505,1.7777,-1.1009,6.3262,1
-6.0067,-5.8581,-6.1896,1.4073,1.5765,1.2359,-2.4848,-1.4182,-3.9206,32.915,6.4675,74.695,-5.4733,0.95288,-1.8616,8.7441,-5.6224,-5.1577,-5.6269,1.7966,2.3783,1.8062,-0.94773,-0.6913,-0.92676,5.0634,3.7616,5.0989,-4.741,1.8928,-1.0147,4.8313,-3.5407,0.63702,-0.2567,4.7269,-4.147,1.5774,-1.0659,5.6842,-3.8424,0.7081,-0.25038,4.3576,0.75001,3.1278,-0.19903,3.4309,-2.9818,2.1678,-0.78983,4.3423,-1.008,1.6497,-0.6757,5.6878,-1.4069,1.3643,-1.2038,5.8153,-5.9511,0.83339,-1.8608,10.379,-1.2744,2.1323,-0.47548,5.2964,-1.7257,1.796,-1.0511,5.2928,-7.0245,1.8976,-0.74862,4.5483,1
-6.988,-6.9691,-6.3965,1.4411,1.3727,1.3487,-1.3357,-2.1741,-1.255,6.6179,30.812,6.3159,-6.7017,1.3938,-1.2937,6.4182,-5.9785,-6.0806,-5.5674,1.8858,2.1052,2.3764,-0.82353,-0.77443,-0.82473,4.5005,3.8938,4.0261,-5.24,2.2001,-1.0401,4.9614,-3.6679,0.66385,-0.36001,4.0967,-4.2704,1.5724,-1.0719,5.6953,-4.0518,0.75925,-0.2231,3.7721,1.0146,2.8347,-0.06855,3.4518,-2.7906,2.0161,-1.0158,4.5883,-1.6346,1.507,-0.97495,6.8447,-1.5008,1.5036,-1.1122,5.3594,-7.3568,1.5822,-1.1333,5.9683,-1.8753,2.1387,-0.73835,5.4538,-1.7794,2.0982,-0.93736,4.4803,-7.7227,1.7884,-0.80632,4.8528,1
-6.8085,-6.8897,-6.5158,1.0947,1.3317,1.0311,-1.73,-1.907,-2.6837,8.3589,22.025,35.778,-7.1644,1.2984,-1.5224,7.5317,-6.4254,-6.4275,-6.4557,1.3407,1.3666,1.3708,-1.3482,-1.2851,-1.257,6.5994,6.3954,5.8945,-5.8808,1.0721,-1.4741,7.2732,-2.1247,0.6466,-0.58244,4.1208,-2.8244,1.7569,-0.9301,4.9406,-2.5108,0.66529,-0.52661,3.9293,4.3282,2.2392,-0.19227,5.4085,-2.0317,1.5038,-1.204,5.3168,-2.1147,1.5228,-1.093,6.0726,-2.4769,1.4207,-1.279,6.0654,-6.1072,0.59962,-2.229,12.944,-2.3376,1.6306,-0.92677,5.8136,-2.6581,1.4539,-1.1499,5.7529,-7.7414,1.4088,-1.3613,6.609,1
-6.7309,-7.0577,-6.6082,1.3106,1.4309,1.1302,-2.6876,-1.2498,-2.4225,41.302,5.2983,31.117,-6.6061,1.0526,-1.7286,8.0216,-6.522,-6.5526,-6.5057,1.4301,1.4038,1.3778,-1.3455,-1.2966,-1.2295,7.1124,6.7386,6.2701,-5.9801,1.1348,-1.3851,7.5857,-2.0946,0.68779,-0.40438,4.0218,-2.7939,1.8406,-0.88126,5.0339,-2.4718,0.69971,-0.34571,4.1043,4.613,2.3995,-0.018441,5.551,-2.0027,1.4964,-1.3694,6.4118,-1.9711,1.8482,-0.41828,5.7892,-2.4082,1.5369,-1.1413,5.9031,-6.0791,0.49442,-2.1926,12.575,-2.1743,1.9842,-0.18218,6.5835,-2.5917,1.5447,-1.0386,5.8059,-7.8245,1.3733,-1.2381,6.0673,1
-7.2579,-7.7295,-5.5828,1.2333,1.29,0.060513,-2.2439,-1.4122,-4.5325,25.83,6.5658,61.55,-6.7572,1.0941,-1.7767,8.034,-6.7971,-6.8178,-6.8442,1.3801,1.3766,1.3728,-1.2566,-1.2008,-1.1776,6.1923,6.0761,5.8819,-6.2655,1.0888,-1.3707,7.0882,-2.1769,0.6877,-0.36229,4.0443,-2.8693,1.8283,-0.87919,5.1513,-2.5589,0.70859,-0.26003,4.1101,5.0472,2.3735,-0.041781,5.5829,-2.0552,1.5291,-1.198,5.2905,-2.3822,1.5525,-0.98357,5.5204,-2.4809,1.4674,-1.2425,6.4585,-7.1424,1.0492,-1.7449,8.1988,-2.6158,1.7235,-0.86691,5.4975,-2.7252,1.5643,-1.0395,5.4771,-8.1159,1.3756,-1.2595,6.0534,1
