f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,is_Stego
-6.9437,-6.1957,-7.5356,1.4736,0.69631,1.4449,-2.3514,-6.1778,-1.112,31.792,146.63,5.155,-6.9403,1.0962,-1.9616,9.7781,-7.1371,-7.3068,-7.3735,1.333,1.3066,1.3108,-1.2543,-1.3481,-1.3289,5.9204,6.2243,6.0194,-7.0729,1.3525,-1.3668,6.367,-3.347,0.68488,-0.51547,3.6448,-4.0872,1.4884,-1.1732,5.5823,-3.6956,0.86594,-0.29939,3.0364,1.9677,2.2089,-0.52923,4.4217,-2.5668,1.538,-1.124,5.4506,-2.4139,1.5108,-0.97588,5.5983,-2.4644,1.3802,-1.2963,6.1039,-6.6438,0.76482,-2.1048,11.315,-3.2527,1.6291,-0.92685,6.0635,-3.3337,1.4418,-1.1709,5.5832,-8.2725,1.4263,-1.3229,6.2865,1
-6.8616,-6.271,-7.5915,1.0058,0.61103,1.4646,-5.5254,-6.5145,-1.1933,122.28,178.05,5.6185,-7.004,1.1592,-1.7088,7.5656,-7.4036,-7.528,-7.5888,1.6705,1.444,1.383,-1.087,-1.2279,-1.2639,5.2453,6.1418,6.0445,-7.2086,1.3791,-1.2195,5.9417,-3.2965,0.59093,-0.70783,4.0835,-4.0207,1.4721,-1.1953,5.7854,-3.6362,0.71044,-0.51627,3.4446,2.0601,2.1196,-0.49074,4.3912,-2.6126,1.5939,-1.0763,5.2876,-2.3096,1.3645,-1.3765,6.8538,-2.4652,1.3072,-1.3924,6.5565,-7.0266,1.1629,-1.6344,7.3851,-3.4773,1.5163,-0.948,5.2419,-3.6109,1.5245,-1.1768,5.7629,-8.2922,1.4522,-1.1798,5.5218,1
-6.884,-7.4035,-7.7174,0.90317,1.308,1.5093,-4.0407,-1.4476,-1.2186,81.587,6.7951,5.6294,-7.2484,1.0213,-1.5659,7.1236,-7.4031,-7.5941,-7.67,1.7048,1.5446,1.414,-1.0429,-1.2377,-1.4162,5.2686,6.0846,6.705,-7.2473,1.4006,-1.1653,5.8478,-3.2765,0.60664,-0.66305,4.2502,-4.0041,1.4953,-1.1928,5.7653,-3.6343,0.76716,-0.48118,3.2537,2.111,2.2448,-0.43909,4.3722,-2.5687,1.557,-1.149,5.6953,-2.3957,1.4792,-1.2796,9.2389,-2.4882,1.3215,-1.4465,7.1747,-7.1144,1.2028,-1.4936,6.4413,-3.4994,1.6058,-0.57329,8.8966,-3.6179,1.5052,-1.125,5.5604,-8.3583,1.4606,-1.194,5.8756,1
-6.8078,-6.7696,-7.7103,0.99379,0.84683,1.3623,-5.2428,-1.7051,-1.261,117.28,8.1338,5.8629,-7.0278,0.8994,-1.773,8.2175,-7.4693,-7.6077,-7.7084,1.6317,1.4823,1.4613,-1.0084,-1.2314,-1.4344,5.139,5.7612,7.3547,-7.3046,1.4448,-1.3515,7.3813,-3.3116,0.57716,-0.66959,3.9088,-4.0608,1.5032,-1.2487,6.2923,-3.6635,0.72555,-0.53943,3.4533,1.9954,2.2813,-0.59916,4.4121,-2.5972,1.5854,-1.1078,5.3076,-2.4394,1.5302,-1.2205,6.0018,-2.5395,1.4005,-1.5515,7.9009,-6.7528,0.82481,-1.9317,9.3323,-3.5842,1.6142,-1.0252,6.3376,-3.6732,1.5152,-1.1589,5.4052,-8.3822,1.4204,-1.2848,6.4083,1
-6.6632,-6.4019,-6.6004,1.2055,1.107,1.2295,-1.5455,-3.1395,-2.6321,6.986,49.447,38.578,-6.5841,1.2847,-1.4983,7.0397,-5.6426,-5.6398,-5.6817,1.3578,1.4948,1.4291,-1.2628,-1.2443,-1.25,5.727,5.9644,5.8859,-5.0636,1.0902,-1.5852,8.466,-2.2374,1.0474,-0.067335,3.0968,-2.7695,2.0104,-0.67172,4.6575,-2.5792,1.0578,-0.044386,3.1587,4.5211,3.2486,-0.21483,4.0449,-2.2782,1.665,-1.1543,5.7255,-1.3719,1.5428,-0.69331,5.626,-1.468,1.4577,-1.0268,5.6287,-6.7416,1.2902,-1.4541,6.1549,-1.5261,1.8782,-0.6049,5.9425,-1.6703,1.6314,-0.93637,5.144,-7.2478,1.4234,-1.3078,6.4378,1
-6.8267,-6.7357,-7.7156,1.1369,0.79821,1.456,-3.5661,-2.271,-1.1134,66.217,12.436,5.183,-7.13,1.4358,-1.2784,5.5065,-7.2826,-7.5358,-7.6729,2.0126,1.6142,1.3978,-0.93242,-1.0978,-1.2035,5.3179,5.3615,5.2884,-7.1225,1.47,-1.0751,5.4776,-3.2135,0.62992,-0.50586,3.7289,-4,1.5317,-1.04,5.27,-3.5311,0.7612,-0.44418,3.5721,2.2674,2.4046,-0.4189,4.45,-2.5698,1.5151,-1.236,6.0199,-2.3012,1.6977,-0.9525,7.4944,-2.3267,1.3524,-1.5658,7.3984,-7.3108,1.5542,-1.235,5.159,-3.3874,1.7958,-0.3015,9.6782,-3.4312,1.4211,-1.2625,6.0039,-8.2133,1.5592,-1.1077,5.579,1
-5.7925,-6.7459,-6.1416,0.49686,1.2392,0.7717,-12.278,-1.3011,-7.3354,475.7,5.8363,194.41,-6.363,0.96872,-2.0176,9.3026,-7.3289,-6.944,-7.3503,1.3304,1.3677,1.5039,-1.4496,-1.2229,-1.1737,7.1136,5.5359,5.4398,-6.9036,1.2563,-1.3644,6.0825,-3.2395,0.51653,-0.67353,4.7559,-4.0153,1.5444,-1.1496,5.5898,-3.502,0.54501,-0.61771,4.4085,2.4369,2.4799,-0.25633,4.9195,-3.1062,1.8671,-0.8333,4.7918,-1.4898,1.6825,-0.66712,7.0054,-2.0056,1.7634,-1.3945,5.6766,-7.003,1.1856,-1.4756,6.3088,-2.6683,2.1577,0.029843,7.6367,-3.0751,1.6995,-1.0559,5.2402,-7.9683,1.3604,-1.3626,6.068,1
-7.3218,-7.1933,-6.6012,1.4658,1.4377,1.4795,-2.371,-1.4479,-3.9005,35.778,7.0629,71.945,-7.1925,1.275,-1.5846,7.331,-7.496,-7.4823,-7.2782,1.3375,1.4194,1.3928,-1.3329,-1.3238,-1.2747,6.2878,5.8156,6.063,-7.1684,1.3563,-1.3565,6.128,-3.2324,0.50172,-0.752,4.5552,-4.0133,1.4476,-1.3503,6.4147,-3.505,0.56499,-0.52696,4.1221,2.0703,2.2423,-0.58607,4.8535,-3.065,1.9761,-0.73375,4.0604,-1.6098,1.8663,-0.88627,5.7708,-2.2389,1.362,-1.3688,6.4364,-6.538,0.92715,-2.0447,9.6345,-2.6887,2.0787,-0.32815,6.3131,-3.3693,1.5538,-1.165,5.9952,-8.2394,1.3252,-1.4097,6.4866,1
-6.931,-7.0238,-7.2699,1.3232,1.2702,1.2763,-2.7057,-1.3599,-1.5182,41.954,6.4124,6.9113,-6.9238,1.311,-1.2924,5.8927,-6.4229,-6.6872,-7.3353,1.9663,2.1473,1.8887,-0.59443,-0.69854,-0.63338,4.094,5.3398,4.6258,-6.435,2.4464,-0.45369,3.5344,-3.5194,0.51591,-0.81143,4.7865,-4.2517,1.4805,-1.2216,5.8811,-3.7617,0.51594,-0.75594,4.6098,1.9474,1.9159,-0.8306,4.6675,-3.2094,1.7905,-0.85677,4.7048,-1.7957,1.5247,-0.74712,6.2272,-2.03,1.3075,-1.2975,6.4081,-7.0907,1.3072,-1.3652,6.1807,-2.5361,2.5301,-0.25012,4.523,-2.9735,1.9744,-0.60184,4.64,-7.7239,1.7093,-0.90515,5.1089,1
-6.3333,-5.7518,-6.6966,1.2447,0.94976,1.4289,-1.5112,-8.0668,-4.4986,6.4194,207.39,84.264,-6.1577,1.1416,-1.5072,6.4989,-5.7345,-6.0421,-6.1052,1.3076,1.4624,1.4018,-1.3478,-1.0716,-1.1596,6.8042,5.3147,5.9132,-5.6519,1.373,-1.2692,6.8207,-2.9205,0.62867,-0.49238,4.1916,-3.4623,1.5455,-1.1084,5.7637,-3.2245,0.62683,-0.53033,4.4204,2.6526,2.4695,-0.52295,4.4615,-3.1922,2.0577,-0.69758,3.8544,-1.079,1.4147,-0.75758,5.9581,-1.2455,1.3408,-1.5188,7.805,-6.5797,1.3165,-1.2728,5.3465,-1.7199,1.8931,-0.51805,5.8915,-1.8818,1.4964,-1.0248,5.5007,-7.1404,1.3742,-1.2102,5.552,1
-6.1497,-5.5447,-6.0924,1.3764,1.3962,1.6428,-1.4213,-1.3073,-6.117,7.0377,6.0876,124.7,-5.6999,1.2848,-1.4006,6.1057,-5.0993,-4.4934,-5.1167,1.3008,1.7749,1.5233,-0.94228,-1.0661,-1.0446,4.9554,4.9275,5.7014,-4.3267,1.4711,-0.94376,5.08,-2.378,0.90245,0.12452,4.1057,-2.9016,1.7798,-0.74658,5.2554,-2.5289,0.87863,0.11873,4.0559,3.618,3.7138,-0.47175,4.5483,-2.7597,1.9654,-0.9897,4.7765,-0.35917,2.2133,-0.31821,8.4378,-0.62675,1.5554,-0.93771,5.3409,-5.7092,1.2295,-1.2066,6.6556,-0.61331,2.7538,0.28452,5.2712,-0.87902,1.859,-0.70575,4.7502,-6.0575,1.6712,-1.1044,5.8429,1
-6.397,-6.4692,-7.0598,0.99601,1.3179,1.3542,-1.8906,-4.0242,-1.2509,8.1797,73.36,5.4754,-6.6415,1.2647,-1.3221,5.8145,-6.6764,-6.0245,-6.5792,1.797,2.0732,1.8994,-0.68192,-0.78646,-0.71489,4.3778,4.4171,4.595,-5.974,2.1897,-0.71767,4.0547,-3.2996,0.54597,-0.79821,4.7361,-4.0205,1.4475,-1.1161,5.4427,-3.5249,0.53376,-0.72547,4.3328,2.4035,2.588,-0.38367,4.1724,-3.3207,1.7194,-0.96248,5.2055,-1.2765,1.9594,-0.017052,7.7795,-1.6387,1.3884,-1.2001,6.4241,-6.6778,1.243,-1.5057,7.605,-1.9802,2.7317,0.23761,6.2213,-2.2529,2.0779,-0.62234,4.6512,-7.3649,1.6261,-0.97435,5.4419,1
-6.0299,-6.8446,-6.6433,0.65863,1.3282,0.75602,-8.1578,-1.3485,-1.6725,252.98,5.9302,8.3338,-6.5914,1.0984,-2.1255,10.539,-7.4036,-7.0153,-7.3887,1.3464,1.4045,1.4909,-1.2958,-1.3388,-1.3065,5.9429,6.7988,5.9264,-6.9783,1.3162,-1.4662,7.5754,-3.2066,0.48087,-0.63868,4.4661,-4.0316,1.4956,-1.208,5.8281,-3.4383,0.53782,-0.74098,4.9711,2.3649,2.5282,-0.44124,4.8087,-3.0595,1.8368,-0.82186,4.6455,-1.5705,1.6346,-0.62638,7.0786,-2.1044,1.7379,-1.4704,6.3405,-6.8373,1.1079,-1.546,6.9928,-2.7485,2.1554,0.0093752,7.5516,-3.1285,1.7002,-1.0627,5.1992,-8.0293,1.3506,-1.3425,6.1269,1
-6.7516,-6.7112,-6.3845,1.6163,1.2391,1.1694,-0.8589,-1.6434,-4.0139,5.4929,7.6122,73.847,-6.6862,1.021,-1.6715,7.8518,-6.7167,-7.1266,-7.1012,2.2141,1.7339,1.8914,-0.14301,-0.6188,-0.52166,5.275,4.7837,5.4487,-6.7419,2.1153,-0.01132,5.8559,-3.3659,0.60302,-0.62299,4.3603,-4.08,1.5414,-1.0952,5.4856,-3.645,0.61786,-0.53101,4.0036,2.0478,2.9005,-0.68559,4.5232,-3.3156,1.9794,-0.69703,4.2613,-1.554,1.5389,-0.43376,6.9196,-1.887,1.3928,-1.3668,8.1988,-6.6498,1.3532,-1.0957,5.8993,-2.7902,2.3907,0.2973,5.9455,-3.1614,2.0264,-0.37271,4.877,-7.7465,1.8071,-0.53803,5.7681,1
-6.8165,-6.892,-7.0522,1.0498,1.0239,1.4299,-3.3497,-1.8964,-2.1498,54.778,8.9994,29.901,-6.9168,1.1238,-1.5355,6.59,-7.4607,-7.6791,-7.4486,1.443,1.4668,1.4249,-1.3647,-1.129,-1.3792,6.4277,5.2637,6.833,-7.2872,1.3733,-1.4221,6.9239,-3.4422,0.56875,-0.71198,4.2876,-4.1175,1.5986,-1.3329,6.2144,-3.7599,0.65304,-0.69886,4.2264,1.8936,3.1997,-0.64893,4.2411,-3.1991,2.0571,-0.74858,4.3299,-1.9332,1.89,-0.52079,5.2261,-2.2008,1.3862,-1.0624,5.4161,-6.7383,0.97692,-1.8879,8.6447,-3.2291,2.3881,-0.30206,6.0407,-3.506,1.7647,-1.0629,5.2218,-8.3137,1.3494,-1.2965,5.8645,1
-6.7898,-5.438,-6.9417,1.2562,0.31661,1.3259,-2.6093,-12.34,-2.4412,36.575,578.31,32.44,-6.768,1.2581,-1.5984,7.3633,-5.824,-5.8144,-5.7974,1.3461,1.5703,1.3819,-1.4502,-1.2998,-1.3099,7.2825,6.3638,6.136,-5.2604,1.0995,-1.4623,6.9135,-2.4772,0.85579,-0.056168,3.8809,-2.9656,1.7889,-0.68237,4.6462,-2.8045,0.8662,0.016382,3.6227,4.6296,3.2485,0.39716,5.2203,-2.4418,1.7041,-1.0503,5.0835,-1.2521,1.5062,-0.85189,6.8125,-1.5158,1.2999,-1.2039,6.6077,-6.8808,1.2394,-1.5126,6.5293,-1.5357,1.9814,-0.49795,5.7004,-1.8304,1.7949,-0.92642,5.1109,-7.4263,1.3686,-1.3374,6.2334,1
-6.5152,-6.7851,-7.316,1.4748,1.4855,1.3257,-4.7952,-3.0991,-1.3866,97.275,50.105,6.1369,-6.6246,1.3864,-1.1967,5.3998,-6.8812,-7.1088,-7.6688,1.4324,1.3762,1.3515,-1.2605,-1.3727,-1.1736,6.4428,6.4897,5.3811,-6.9312,1.4836,-1.3836,6.8237,-3.4519,0.67874,-0.83996,4.3293,-4.2977,1.7576,-1.1123,5.2098,-3.6845,0.74503,-0.84828,4.51,2.0084,4.7735,-0.7924,3.8532,-3.2916,1.9278,-0.63423,4.1466,-1.8932,1.635,-1.0956,6.3605,-1.8274,1.4119,-1.465,6.7127,-6.1369,0.80403,-1.8665,8.7348,-2.7785,1.7073,-0.76942,5.6141,-3.0728,1.7307,-1.0267,5.469,-7.9323,1.3673,-1.375,6.7539,1
-6.1843,-7.5471,-7.2969,0.45577,1.2448,1.3688,-8.685,-1.5004,-1.3726,291.93,6.7678,6.3367,-7.0364,1.0852,-1.6903,7.3013,-7.7315,-7.5682,-7.5495,1.3422,1.2971,1.4743,-1.3887,-1.4317,-1.3739,6.4068,6.8316,6.5826,-7.3531,1.2856,-1.3733,6.4398,-3.2657,0.48179,-0.87017,4.8762,-4.0274,1.4108,-1.2723,5.8082,-3.5449,0.54323,-0.78576,4.8964,2.3033,2.1707,-0.64564,4.6521,-2.9035,1.8474,-0.85981,4.6753,-1.8114,1.7316,-0.74453,5.8063,-2.4805,1.5518,-1.1107,5.2704,-7.1213,1.0478,-1.7967,8.4471,-2.8693,1.9672,-0.33153,6.5759,-3.5639,1.6194,-1.0686,5.4373,-8.4381,1.3265,-1.3725,6.337,1
-6.182,-5.9298,-6.4301,1.3327,0.94804,1.0954,-6.0947,-6.0756,-1.7126,133.01,140.26,7.6711,-6.0822,0.99818,-2.0587,12.492,-6.8698,-7.1212,-7.0821,1.3296,1.4111,1.4123,-1.3001,-1.5154,-1.3727,6.3104,7.9922,6.7466,-6.8263,1.328,-1.2018,5.5312,-3.5477,0.71391,-0.54283,3.7743,-4.3745,1.6606,-1.0767,5.1687,-3.7675,0.80566,-0.58136,4.2126,1.5967,4.6157,-0.56354,3.5721,-3.3123,2.0059,-0.63884,4.3836,-1.6113,1.4245,-1.0297,7.5708,-1.7817,1.3113,-1.5707,7.8586,-5.822,0.71781,-2.371,12.997,-2.6519,1.6825,-0.37589,8.2107,-2.993,1.6793,-1.1714,6.0249,-7.8678,1.3478,-1.2745,6.1134,1
-6.536,-5.2447,-6.543,1.3466,0.25012,0.95292,-1.4151,-32.665,-1.9123,6.2234,1971.7,9.6519,-6.0461,0.99218,-1.9586,8.4776,-6.8569,-7.2863,-7.3609,1.441,1.3958,1.3524,-1.1525,-1.242,-1.3451,5.5411,5.5985,6.5183,-6.9397,1.4013,-1.2462,6.2732,-3.3561,0.63891,-0.61744,4.0226,-4.184,1.6544,-1.1164,5.3654,-3.5908,0.70305,-0.46442,3.2753,2.2075,4.133,-0.77521,3.9631,-3.1773,2.0486,-0.74486,4.8842,-1.6695,1.6709,-1.1678,5.8089,-1.589,1.3775,-1.2728,6.0661,-6.4223,0.97884,-1.894,9.5917,-2.6945,1.7509,-0.75084,5.4299,-2.941,1.6554,-0.94387,5.0191,-7.9408,1.3865,-1.2301,6.0229,1
-6.4039,-6.945,-6.6203,1.3705,1.2803,1.4415,-3.2208,-1.394,-2.9939,54.016,7.1445,48.143,-6.4819,1.4619,-1.2472,5.9637,-6.9784,-7.3071,-7.086,1.4922,1.5497,1.415,-1.1118,-1.1411,-1.1252,5.4463,4.8482,5.987,-6.8575,1.3254,-1.1805,5.5433,-3.3846,0.61728,-0.76789,4.2334,-4.1234,1.7039,-1.2017,5.6055,-3.6476,0.64262,-0.7051,4.2157,1.815,3.9833,-0.68317,3.86,-3.2565,2.0017,-0.68631,4.1876,-1.9097,1.8075,-1.2338,5.0988,-1.9762,1.6531,-1.3254,5.5432,-6.0037,0.87678,-2.2207,10.954,-3.0947,1.9541,-1.1057,5.3963,-3.2675,1.8458,-1.0308,4.7443,-7.8857,1.3788,-1.2187,5.8616,1
-6.7495,-5.4837,-5.8209,1.2376,0.16611,0.49379,-3.5585,-1.8866,-11.228,62.623,15.774,411.74,-5.7312,0.67443,-2.5188,12.3,-7.1371,-7.3875,-7.1557,1.6037,1.4946,1.4008,-1.0656,-1.2734,-1.2688,5.3164,5.7727,6.1195,-6.9852,1.4752,-1.2978,6.2042,-3.2787,0.56958,-0.70398,4.5273,-4.0218,1.5949,-1.1615,5.3669,-3.5652,0.64099,-0.59084,4.124,2.2402,3.3859,-0.59983,3.7858,-3.171,1.9824,-0.72381,4.4611,-1.4221,1.5049,-0.85034,5.5157,-1.6418,1.3286,-1.3686,7.4483,-6.8811,1.0698,-1.5805,7.0313,-2.8135,2.0685,-0.48183,4.9563,-3.028,1.7911,-0.98641,5.2401,-7.961,1.3993,-1.35,6.5664,1
-6.6609,-6.0117,-6.8097,1.2752,0.9181,1.2189,-1.3189,-5.9987,-1.7653,6.3576,144.06,9.1879,-6.3298,0.98632,-1.8453,9.2493,-6.9347,-7.0094,-7.1249,1.3854,1.3412,1.362,-1.2795,-1.1778,-1.3896,6.3378,5.314,6.4255,-6.8158,1.3363,-1.2835,6.045,-3.4306,0.73722,-0.83925,4.2325,-4.2891,1.8447,-1.1965,5.2007,-3.6457,0.80828,-0.7454,3.7796,1.9102,4.7231,-0.88372,4.1953,-3.2506,1.892,-0.78243,4.6282,-1.631,1.5574,-0.76049,6.5107,-1.7389,1.5019,-1.2935,6.3456,-6.2127,0.98803,-1.9327,10.311,-2.6056,1.8669,-0.37681,7.3231,-2.8655,1.6418,-0.95389,5.1394,-7.8259,1.3322,-1.2953,5.9732,1
-6.3597,-6.5043,-6.5878,1.0232,1.1264,1.312,-5.099,-4.3219,-1.4195,105.96,86.368,6.6645,-6.5404,0.96903,-2.1151,10.782,-7.1119,-7.2491,-6.881,1.4042,1.3417,1.3004,-1.3175,-1.234,-1.2262,6.3274,5.5069,6.0072,-6.8816,1.4179,-1.3402,6.6292,-3.3527,0.67486,-0.56756,3.7676,-4.1445,1.5863,-1.074,5.1882,-3.6032,0.78895,-0.49283,3.4788,2.0363,4.0682,-0.6189,3.2305,-3.1602,2.0812,-0.81661,4.8957,-1.413,1.6482,-0.84073,5.6658,-1.4128,1.1847,-1.672,8.5338,-6.6221,1.0341,-1.5475,6.5957,-2.4774,1.8945,-0.49746,6.3054,-2.9492,1.6664,-0.94191,4.8748,-7.876,1.3671,-1.1965,5.7911,1
-5.3467,-6.984,-6.2339,0.10403,1.3396,0.62733,-3.0999,-3.0438,-2.394,25.097,48.197,13.239,-6.0588,0.94105,-1.9276,8.9046,-6.3202,-5.806,-6.0997,1.6121,1.4407,1.5598,-1.1358,-1.1669,-1.2372,5.658,5.2447,5.4096,-5.3952,1.1045,-1.6941,7.9176,-3.0666,0.88823,-0.15028,3.5373,-3.7832,1.767,-0.80455,4.6525,-3.2998,0.97029,-0.15198,3.531,3.0571,3.2637,-0.2422,3.4158,-2.8141,1.697,-0.87331,4.6999,-1.7226,1.8939,-0.0038665,7.6314,-1.7425,1.3783,-1.2692,6.2165,-7.2135,1.3516,-1.383,6.6208,-1.91,2.4177,0.26979,7.5856,-1.9255,1.6808,-0.96554,5.0852,-7.386,1.4576,-1.2424,5.903,1
-5.5334,-6.7806,-6.5695,1.0279,1.4005,1.0237,-1.847,-3.2003,-1.7027,8.7766,49.723,7.6842,-5.7415,1.3657,-1.6829,7.117,-5.5256,-5.7784,-5.8225,1.3853,1.4549,1.4854,-1.4047,-1.215,-1.2536,6.6523,5.4816,5.7241,-5.0532,0.89219,-1.5463,7.32,-2.9595,0.83659,-0.32969,3.633,-3.6739,1.6892,-0.94186,5.2244,-3.1921,0.91376,-0.31559,3.4221,2.6673,2.8828,-0.35465,3.4923,-2.7787,1.6651,-0.86398,4.458,-1.4607,1.3839,-1.0011,6.1972,-1.6041,1.3941,-1.3333,6.9769,-5.8317,0.78159,-1.9841,10.55,-1.6121,1.7999,-0.78093,5.9679,-1.8082,1.5847,-1.139,5.6925,-7.175,1.4626,-1.2999,6.1105,1
-5.7731,-5.0365,-6.8934,0.40594,0.056652,1.2506,-12.358,-1.67,-3.2291,516.2,16.078,52.307,-6.5131,1.415,-1.326,6.0795,-6.042,-6.0884,-5.8163,1.4961,1.4389,1.392,-1.3334,-1.2113,-1.4663,6.1669,5.4472,7.1171,-5.3622,0.97479,-1.6695,7.7789,-2.4666,0.78692,-0.23678,3.4748,-3.1586,1.7294,-0.79646,4.6525,-2.7422,0.78835,-0.29044,3.4411,4.1941,2.2683,-0.56783,4.2915,-2.4983,1.7513,-1.0731,5.2141,-0.71385,1.5579,-0.64208,7.4826,-1.6639,1.4163,-1.262,6.2095,-7.1826,1.2915,-1.4629,7.0348,-0.92708,1.7863,-0.40771,7.4042,-1.8607,1.7188,-0.97969,5.0564,-7.4044,1.3882,-1.3524,6.2311,1
-6.6841,-6.8295,-6.7635,1.2507,1.2236,1.3081,-2.608,-1.5096,-2.5045,36.955,7.1409,33.6,-6.823,1.2017,-1.5758,7.3027,-5.7263,-5.7106,-5.6759,1.3558,1.5298,1.3736,-1.2111,-1.0693,-1.1726,5.8004,5.0948,5.7109,-5.1373,1.132,-1.4507,7.8259,-2.1793,1.0487,0.041611,3.281,-2.6246,2.0603,-0.56834,4.3257,-2.4925,1.0456,0.078866,3.331,4.9963,3.5666,0.1808,3.9688,-2.317,1.6616,-1.0189,4.7437,-1.2305,1.4596,-0.72576,6.3958,-1.4681,1.3364,-1.1109,6.0927,-6.5257,1.1188,-1.6954,7.8553,-1.5165,1.9475,-0.49679,5.5877,-1.7654,1.8049,-0.81975,4.6667,-7.2884,1.4222,-1.2838,6.086,1
-4.8609,-5.4234,-5.4608,1.1148,1.3675,1.1991,-1.8196,-1.5661,-1.5078,7.7322,8.5775,6.9572,-5.1194,1.139,-1.7704,8.1591,-4.3533,-4.5289,-4.5434,1.4432,1.4813,1.3744,-1.2356,-1.2107,-1.0676,5.223,5.8266,5.1838,-3.9909,1.2522,-1.3212,6.0238,-2.0907,0.69664,-0.58381,5.9089,-2.6878,1.6209,-1.0153,5.168,-2.3643,0.71584,-0.3559,4.7147,2.9785,3.0787,-0.21122,4.0332,-2.7894,1.9485,-0.8537,4.4899,-0.1858,1.3135,-0.91879,8.676,-0.328,1.3953,-1.2847,6.4928,-4.6614,0.84443,-2.2673,10.348,-0.49271,1.9134,-0.37469,5.9667,-0.66818,1.6711,-0.84036,4.9567,-5.7904,1.3859,-1.3541,6.0624,1
-5.785,-6.5934,-6.931,0.61863,1.3285,1.4432,-14.06,-4.8444,-4.3386,495.93,99.504,81.582,-6.646,1.0697,-1.8852,9.0279,-7.2264,-6.7847,-6.8259,1.3352,1.3886,1.2894,-1.2843,-1.2054,-1.5427,5.6363,5.7737,8.9614,-6.7015,1.4091,-1.4442,7.0468,-2.7907,0.50631,-1.1929,5.0935,-3.6891,1.7135,-1.1937,5.5238,-2.968,0.41252,-1.1082,5.2168,2.9977,2.4907,-0.37394,5.262,-3.3648,2.0934,-0.76788,4.8046,-1.1604,1.878,0.049867,7.8585,-1.4604,1.4164,-1.2024,5.8833,-6.709,1.2493,-1.519,6.5318,-2.2806,2.8477,0.5628,7.9074,-2.5249,1.729,-0.99126,5.2516,-7.7332,1.2848,-1.4331,6.5883,1
-6.0165,-6.6112,-6.8109,0.85434,1.2785,1.444,-9.1183,-1.488,-4.3655,254.84,6.3172,82.549,-6.6904,1.0837,-1.635,7.8308,-7.2258,-6.6765,-6.7358,1.4493,1.3927,1.3636,-1.5077,-1.2364,-1.4618,7.527,5.8649,7.0764,-6.6325,1.4447,-1.342,6.2813,-2.7814,0.52854,-1.1367,5.3219,-3.6699,1.807,-1.2029,5.6738,-2.9756,0.46509,-1.0837,5.3521,2.9746,2.4879,-0.061363,5.4597,-3.4232,2.2101,-0.63327,3.9924,-1.0971,2.0008,0.26493,9.7723,-1.4459,1.4142,-1.4462,8.1443,-6.5573,1.2097,-1.5556,6.772,-2.2344,3.1148,0.85726,8.3138,-2.5176,1.7314,-1.0135,5.0851,-7.6312,1.2238,-1.3433,5.8535,1
-6.5751,-6.2542,-6.0702,1.1644,1.5735,1.3002,-1.6988,-7.9715,-5.9719,8.0855,167.49,127.34,-6.4633,1.4965,-1.2836,5.44,-6.6516,-6.3734,-6.3584,1.3989,1.4741,1.2881,-1.5486,-1.4714,-1.4326,7.593,7.0337,6.463,-6.2244,1.3858,-1.7681,10.383,-2.6534,0.43095,-1.1278,5.6407,-3.5024,1.4938,-1.2637,5.9207,-2.8917,0.48393,-1.3153,6.4169,3.0524,2.3807,-0.39944,5.8522,-3.2981,2.033,-0.7836,4.3908,-0.87477,1.8259,0.48472,9.68,-1.346,1.333,-1.3793,7.3379,-5.986,0.85553,-1.9145,8.2639,-1.7446,2.7646,1.0443,9.3103,-2.1862,1.5865,-0.87526,4.8625,-7.5785,1.3659,-1.5299,7.016,1
-6.5418,-5.5583,-6.5533,0.98024,0.51888,1.1893,-1.8204,-18.299,-1.7307,8.416,733.65,7.4819,-6.1047,1.095,-1.9154,8.2054,-6.7734,-7.0582,-7.3347,1.3085,1.2429,1.1926,-1.3119,-1.2644,-1.2726,5.8142,5.5195,5.887,-6.8952,1.3414,-1.5681,8.428,-3.0572,0.58064,-1.4724,7.3872,-4.0156,1.7539,-1.4968,7.0889,-3.1977,0.47094,-0.97918,4.7204,2.6971,2.3938,-0.45426,5.4517,-3.707,2.3578,-0.755,4.337,-1.4688,1.253,-0.98599,6.335,-1.4578,1.1931,-1.5199,6.6152,-6.579,1.0574,-1.997,9.6921,-2.6775,1.7539,-0.53575,5.3973,-2.8766,1.7915,-0.90777,5.1151,-7.9098,1.2943,-1.5413,7.3794,1
