f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,is_Stego
-6.5666,-6.2593,-6.0799,1.1025,1.5716,1.331,-1.4154,-7.9886,-6.0475,5.8382,167.85,124.69,-6.467,1.478,-1.2214,5.0033,-6.6568,-6.3794,-6.3659,1.3666,1.4673,1.294,-1.3967,-1.4352,-1.4352,6.2415,6.6491,6.4229,-6.2247,1.3411,-1.4922,7.3156,-2.6618,0.43063,-1.1351,5.7322,-3.5083,1.4848,-1.222,5.5857,-2.9013,0.48617,-1.3547,6.8262,3.0418,2.3874,-0.42028,5.9855,-3.3066,2.0473,-0.80461,4.5005,-0.87597,1.8164,0.53468,9.3458,-1.3487,1.3466,-1.5301,9.2527,-5.9928,0.85782,-1.925,8.369,-1.7517,2.7684,1.0503,9.2697,-2.1951,1.6131,-0.96997,5.5028,-7.585,1.3653,-1.5358,7.1127,1
-6.5437,-5.5694,-6.5521,0.9845,0.53499,1.1921,-1.8653,-17.743,-1.7578,8.9218,692.36,7.7568,-6.1102,1.0888,-1.9189,8.5867,-6.7806,-7.0663,-7.3421,1.3282,1.2629,1.1971,-1.3971,-1.3522,-1.2925,6.5486,6.248,6.0693,-6.8971,1.3062,-1.3259,5.8281,-3.065,0.58058,-1.476,7.4374,-4.0186,1.7171,-1.3817,6.0984,-3.2061,0.47095,-0.97446,4.6946,2.6888,2.389,-0.44801,5.4159,-3.7142,2.3659,-0.78871,4.6417,-1.4687,1.233,-0.90472,5.8213,-1.4603,1.2061,-1.5794,7.0327,-6.5788,1.0337,-1.8577,8.326,-2.6832,1.7584,-0.55413,5.5249,-2.883,1.7989,-0.91661,5.1058,-7.9146,1.2808,-1.4793,6.8587,1
-6.0955,-6.1941,-6.5823,0.77786,1.5444,1.2625,-10.004,-7.379,-1.5407,303.04,153.58,6.9229,-5.9884,0.81196,-2.0735,10.165,-7.4361,-6.8649,-7.0844,1.1348,1.2179,1.3029,-1.3034,-1.2073,-1.4094,6.2854,5.55,6.9465,-6.9568,1.2703,-1.4022,7.2185,-3.0836,0.50527,-1.0845,4.9968,-4.0068,1.4772,-1.3119,6.144,-3.2465,0.475,-0.9312,4.6933,2.7536,2.2289,-0.28088,5.7466,-3.6737,2.1211,-0.72939,4.2924,-1.0994,1.5631,-0.18807,10.232,-1.537,1.1622,-1.1195,5.6699,-6.1928,1.0428,-1.9104,8.5115,-2.4492,2.6121,0.52176,9.0033,-2.778,1.6939,-0.99577,5.5623,-7.953,1.2878,-1.4816,7.0717,1
-6.8467,-6.8005,-6.7453,1.0932,1.5013,1.4371,-1.5884,-4.034,-4.2579,7.2658,72.562,79.203,-6.7175,1.2403,-1.2869,5.4261,-7.3283,-6.8331,-6.7529,1.4061,1.4196,1.3631,-1.2236,-1.2564,-1.2434,5.5319,5.5993,5.1828,-6.6986,1.4091,-1.4181,6.4146,-2.7923,0.5043,-1.2059,6.029,-3.6479,1.5259,-1.0635,4.9368,-2.9873,0.45482,-1.0639,5.2038,2.9115,2.3481,-0.33444,4.896,-3.4414,2.2195,-0.64553,3.9677,-1.137,1.6867,-0.0011039,8.1351,-1.5069,1.4434,-1.1545,5.4376,-6.7083,1.1677,-1.5376,6.741,-2.2488,2.5948,0.41284,8.1546,-2.5658,1.6542,-1.0307,5.6609,-7.7658,1.2938,-1.4154,6.2729,1
-6.9993,-6.4912,-5.8987,1.0548,1.4657,0.99446,-1.6329,-4.1586,-2.1985,8.0539,74.021,11.467,-6.4678,1.4903,-1.3934,6.0253,-7.3573,-6.8643,-6.7411,1.4284,1.4173,1.3303,-1.2321,-1.2302,-1.4417,5.6991,5.4482,6.7501,-6.7226,1.3284,-1.2238,5.1669,-2.797,0.49278,-1.1775,5.4025,-3.7113,1.6262,-1.1415,5.2282,-2.9941,0.49421,-1.1964,5.4568,2.7979,2.5772,-0.66524,5.6765,-3.4148,2.1115,-0.65353,4.0033,-1.2114,1.5882,-0.94212,5.5106,-1.6916,1.7095,-1.0703,4.9475,-6.2736,1.0092,-1.7032,7.3335,-2.324,2.086,-0.6775,4.4626,-2.7302,1.8856,-1.0581,5.2584,-7.7686,1.2655,-1.5391,7.4032,1
-6.0772,-6.4903,-6.9099,1.1206,1.2841,1.086,-1.5868,-4.1801,-2.0886,6.7317,80.823,12.664,-6.3052,1.2826,-1.3722,5.9672,-6.7273,-6.9174,-7.3377,1.2965,1.3983,1.4206,-1.3275,-1.207,-1.3961,5.8299,5.1763,6.8591,-6.728,1.3406,-1.3042,5.7672,-2.7643,0.44396,-1.1884,5.3416,-3.7251,1.6496,-1.1951,5.5053,-2.9714,0.49788,-1.407,6.3525,2.6687,2.509,-0.60364,5.1067,-3.3275,2.2324,-0.594,3.9067,-1.9893,2.5695,-1.2343,5.1981,-1.8628,1.9258,-1.2485,5.4966,-6.1417,1.0082,-1.9503,8.5905,-2.8694,2.3655,-0.99982,4.8816,-2.9373,1.935,-0.93736,4.7981,-7.8315,1.2835,-1.4331,6.3855,1
-6.8345,-4.9417,-6.7961,1.1721,0.25567,1.1774,-1.5233,-45.892,-1.8665,7.1696,2804.8,10.139,-5.5174,0.48583,-2.3082,12.185,-6.3193,-6.481,-6.7108,1.276,1.4559,1.312,-1.3508,-1.4243,-1.2784,5.9535,6.9523,6.0384,-6.2384,1.4358,-1.6113,7.7828,-2.6814,0.46395,-1.0964,4.8924,-3.6079,1.5443,-1.2376,5.5615,-2.8797,0.51474,-1.1587,4.9979,2.8856,2.3611,-0.55166,5.014,-3.2557,2.0396,-0.62356,4.2561,-1.6321,1.5789,-1.2661,6.8529,-1.5333,1.5493,-1.1461,5.6996,-6.9154,1.1919,-1.6004,7.1394,-2.439,1.9834,-0.67558,4.7655,-2.4792,1.8606,-0.78365,4.5643,-7.5764,1.3182,-1.5335,7.0616,1
-6.8605,-6.8353,-6.6313,1.3775,1.3298,1.5821,-2.0959,-1.2671,-1.0457,30.697,6.4868,5.5236,-6.7501,1.4424,-1.1548,6.0552,-5.8289,-5.9464,-5.5272,1.8108,2.0354,2.1949,-0.89728,-0.86743,-0.8048,4.9174,4.5532,4.176,-5.1228,1.9206,-0.95612,4.6952,-3.4845,0.62225,-0.4401,4.0913,-4.0882,1.5537,-1.1222,5.8341,-3.8805,0.73226,-0.26848,3.4704,1.1347,2.776,-0.19414,3.905,-2.5864,1.9582,-1.0423,4.7368,-1.5776,1.5329,-0.8622,6.5301,-1.569,1.5611,-0.97954,5.014,-7.1759,1.4353,-1.0736,6.2131,-1.705,2.017,-0.6583,6.2036,-1.7393,1.9131,-0.86553,4.6382,-7.6738,1.7945,-0.73706,4.9882,1
-6.9168,-5.6831,-6.7833,1.2467,0.44088,1.1821,-1.642,-2.8855,-1.575,7.3501,18.941,6.686,-6.3262,1.2086,-2.128,13.989,-6.6327,-6.9501,-7.3267,1.3379,1.5089,1.4539,-1.3953,-1.3484,-1.3416,6.3461,6.0824,6.1718,-6.6538,1.3163,-1.4359,6.4376,-2.7488,0.45227,-1.1403,5.3544,-3.7021,1.6509,-1.1916,5.4907,-2.9569,0.49945,-1.2467,5.5999,2.8381,2.4178,-0.53208,4.9489,-3.2861,2.186,-0.60288,3.8893,-1.7749,2.3141,-1.1499,5.1061,-1.7644,1.925,-1.2697,5.461,-6.9214,1.1333,-1.8052,8.854,-2.6898,2.2507,-0.74581,5.2987,-2.8756,2.0296,-0.89579,4.9892,-7.7534,1.2974,-1.533,7.0158,1
-6.6422,-4.7073,-6.4581,1.2299,0.27598,1.2378,-1.5394,-49.6,-1.7477,7.5984,2956.8,7.9064,-5.4203,0.8068,-2.1034,9.3077,-6.2239,-6.4316,-6.6242,1.2961,1.3289,1.3541,-1.5187,-1.2623,-1.4301,6.7852,5.8297,6.9506,-6.1487,1.2595,-1.3708,5.8182,-2.6484,0.4649,-1.0879,5.1393,-3.5163,1.5459,-1.3894,6.803,-2.8611,0.49261,-1.0367,4.8486,3.1486,2.3522,-0.76991,5.9878,-3.163,1.9182,-0.66637,4.2805,-1.3667,1.4177,-1.0224,6.6794,-1.3415,1.2899,-1.2239,6.0475,-6.6071,1.1261,-1.6517,7.0947,-2.2483,1.9651,-0.36369,5.1165,-2.3064,1.7237,-0.74427,4.8749,-7.4793,1.2216,-1.4334,6.6414,1
-6.1203,-6.7001,-6.7484,1.0238,1.4393,1.2187,-2.0966,-4.5238,-1.5061,10.313,87.783,6.7482,-6.5905,1.0876,-1.6268,7.6306,-6.5483,-6.8299,-6.9839,1.338,1.3727,1.3411,-1.5109,-1.394,-1.3774,6.809,6.539,6.023,-6.5704,1.3581,-1.3558,5.8356,-2.7548,0.47287,-1.093,4.9284,-3.6185,1.6037,-1.1512,5.0986,-2.9679,0.46027,-1.1121,5.2225,3.0301,2.3376,-0.49154,5.0754,-3.1836,2.0267,-0.66852,4.1585,-1.4411,1.5246,-0.98949,5.4438,-1.5622,1.4763,-1.3309,5.5989,-6.0281,0.91975,-1.927,8.5263,-2.4361,1.8032,-0.63859,4.8441,-2.6871,1.8231,-0.89428,4.7887,-7.6392,1.2216,-1.4202,6.1661,1
-5.648,-6.4785,-6.7926,0.39908,1.4163,1.3275,-2.4993,-5.156,-1.8414,15.323,101.5,10.636,-6.74,1.2111,-1.5447,6.6807,-7.1989,-6.6493,-7.0041,1.3584,1.3101,1.2422,-1.8475,-1.4155,-1.2835,11.68,6.3572,5.9833,-6.8074,1.3229,-1.2523,5.4986,-3.0137,0.47638,-1.0113,5.3172,-3.8777,1.4178,-1.2472,5.8425,-3.2096,0.51626,-1.067,5.2892,2.9009,1.9998,-0.26669,5.6345,-3.5862,1.9126,-0.75048,5.2114,-1.2672,1.4465,-0.77471,8.1442,-1.5005,1.3537,-1.4611,8.5767,-6.5222,1.1004,-1.7776,7.9355,-2.4628,1.9987,0.047943,8.2018,-2.6484,1.6589,-0.97659,5.217,-7.8323,1.2713,-1.4207,6.3849,1
-5.6504,-6.0581,-6.8199,0.61498,1.2352,1.3462,-16.238,-1.7797,-1.4245,596.98,7.5981,6.058,-6.2175,1.0201,-1.738,8.0254,-7.2655,-6.6376,-7.0448,1.2368,1.2882,1.3421,-1.1731,-1.2288,-1.302,5.3397,5.5313,6.291,-6.8242,1.3709,-1.1786,5.1029,-3.016,0.49108,-0.96022,4.9607,-3.8879,1.5064,-1.2868,6.1675,-3.2053,0.49216,-1.0069,5.2889,2.8066,2.1305,-0.18031,5.8958,-3.6175,1.9931,-0.63504,4.4146,-1.1579,1.4865,-0.31948,9.2877,-1.4431,1.1644,-1.1127,6.0466,-6.1329,1.1,-1.948,8.3537,-2.4165,2.2297,0.49988,9.4621,-2.606,1.5829,-0.92996,4.9718,-7.8106,1.2618,-1.3776,6.0765,1
-5.9488,-6.2954,-6.9639,0.75083,1.2438,1.2781,-10.902,-5.5106,-1.4055,335.09,118.36,6.016,-6.4403,1.0365,-1.594,6.9794,-7.1478,-6.5856,-6.8252,1.3927,1.3864,1.4449,-1.4604,-1.3536,-1.3861,7.2368,6.1245,6.8936,-6.5976,1.3463,-1.2128,5.4606,-2.7581,0.50872,-1.2993,5.5933,-3.637,1.7049,-1.1734,5.2428,-2.9495,0.4135,-1.1461,5.4827,3.0836,2.3554,-0.5583,5.6132,-3.31,2.109,-0.67673,4.0848,-1.2523,1.8467,-0.31296,8.3875,-1.4895,1.3398,-1.2007,5.8951,-6.5546,1.1977,-1.5784,6.9423,-2.3952,2.5473,0.50039,8.8385,-2.506,1.7089,-0.99925,5.1272,-7.6431,1.2484,-1.5059,7.5897,1
-5.8891,-6.2999,-6.9105,0.46223,1.5642,1.2778,-2.0176,-7.1116,-1.5064,10.402,147.18,6.8024,-6.3699,1.0627,-1.6337,7.134,-7.2265,-6.7124,-6.8551,1.3664,1.4835,1.2959,-1.2979,-1.2583,-1.1944,6.0451,5.8889,5.2921,-6.6842,1.4563,-1.3461,5.9172,-2.7671,0.50276,-1.206,5.1444,-3.6525,1.6439,-1.1202,5.2052,-2.9666,0.44291,-1.1457,5.3564,3.0657,2.3314,-0.55848,6.6405,-3.3677,2.0775,-0.5873,3.6993,-1.2028,1.8755,-0.011279,8.3105,-1.4767,1.3024,-1.2975,7.1563,-6.4072,1.1063,-1.6057,6.8282,-2.366,2.7392,0.61243,8.9882,-2.5113,1.7399,-1.0699,5.9033,-7.7006,1.2519,-1.4005,6.2559,1
-6.5242,-6.495,-6.7055,1.1858,1.689,1.2242,-1.9816,-5.9682,-1.3869,10.022,109.69,6.0589,-6.2526,0.97516,-1.7686,7.8688,-7.2857,-6.707,-6.7083,1.3887,1.3305,1.2775,-1.438,-1.229,-1.3601,7.1753,5.4045,6.5667,-6.6561,1.3665,-1.3794,6.3703,-2.7816,0.50844,-1.2132,5.4177,-3.6845,1.6306,-1.163,5.3327,-2.9682,0.47132,-1.162,5.7612,2.8564,2.4102,-0.41687,4.8913,-3.4098,2.24,-0.82153,4.6227,-1.2481,1.8812,-0.71876,7.9285,-1.7011,1.927,-1.6584,11.008,-6.4836,1.1356,-1.9079,10.14,-2.3444,2.4066,0.099598,7.9752,-2.6756,1.8845,-0.93817,5.1273,-7.7014,1.2734,-1.5357,7.2422,1
-6.9474,-6.9067,-6.8269,0.98653,1.2762,1.2872,-1.7719,-1.53,-1.4781,9.1152,6.6572,6.8145,-6.6745,1.1606,-1.6331,7.2802,-7.4127,-6.8201,-6.7242,1.5261,1.3462,1.3024,-1.1806,-1.4035,-1.2935,5.1901,6.5489,5.8072,-6.7107,1.3869,-1.4035,6.5321,-2.7612,0.50219,-1.2009,6.0697,-3.7129,1.6801,-1.144,5.6199,-2.9506,0.53012,-1.2868,6.3383,2.736,2.7116,-0.45778,5.3003,-3.3142,2.2312,-0.60423,3.9277,-1.4553,2.0419,-0.8753,5.6866,-1.8909,2.0796,-1.15,4.6448,-6.8567,1.2153,-1.7541,8.6154,-2.5086,2.3582,-0.43093,6.5488,-2.822,2.0325,-1.0284,5.3941,-7.7814,1.2865,-1.5203,7.1024,1
-6.5358,-6.078,-6.474,1.292,0.96057,1.1418,-1.4325,-2.0348,-1.5024,6.1795,8.9688,6.9861,-6.3324,1.1416,-1.5791,6.8992,-6.2452,-6.3682,-6.6306,1.3606,1.432,1.3824,-1.3336,-1.1784,-1.3154,6.2987,5.1095,7.3645,-6.139,1.4303,-1.3584,6.6369,-2.63,0.50395,-0.87347,5.3624,-3.474,1.5663,-1.0677,5.2624,-2.8528,0.54886,-0.70419,4.7209,3.0821,2.5986,0.25305,8.7761,-3.3485,2.0263,-0.64269,4.2824,-1.4136,1.5123,-0.73257,5.6837,-1.256,1.4893,-1.1945,6.3919,-6.5017,1.1189,-1.7498,9.717,-2.1953,1.9296,-0.53873,5.7324,-2.3437,1.9798,-0.7554,4.7086,-7.4244,1.3261,-1.513,7.0929,1
-6.9258,-6.5058,-7.0038,1.4393,2.0929,1.3898,-2.0046,-0.62604,-1.2434,28.523,16.562,6.2473,-6.6821,1.8361,-0.14147,5.0941,-5.9353,-5.5029,-5.9659,2.0111,2.8784,1.9529,-0.73538,-0.1687,-0.87778,3.9834,3.9216,4.5413,-5.0434,2.4132,-0.49102,4.7058,-3.6621,0.70237,-0.34887,3.8428,-4.2907,1.527,-1.0956,5.5801,-4.0299,0.81952,-0.25495,3.4345,1.0825,2.9624,-0.12625,3.8409,-2.6569,2.0623,-1.1537,5.2175,-1.2639,2.2492,0.096596,5.5958,-1.6561,1.5184,-0.67883,5.5943,-7.4932,2.0618,-0.098383,5.6751,-1.4711,2.8163,-0.046845,4.8743,-1.831,1.9056,-0.70273,5.285,-7.8032,2.2914,0.041441,5.5126,1
-6.5621,-6.6235,-6.5258,1.2523,1.1333,1.1026,-1.6157,-1.8402,-1.6463,7.2753,8.5162,8.0165,-6.7126,1.3513,-1.4412,6.1953,-6.2225,-6.3338,-6.5285,1.3794,1.4176,1.3118,-1.3948,-1.3398,-1.2654,6.4315,5.9243,6.6962,-6.0632,1.3131,-1.169,5.1962,-2.5505,0.54476,-1.0044,5.329,-3.4874,1.6529,-1.1136,5.4859,-2.7509,0.62732,-1.0837,5.348,3.0175,3.0167,-0.0032199,9.017,-3.2784,2.1275,-0.57672,4.2242,-1.5609,1.5966,-0.86107,5.7248,-1.3715,1.4308,-1.1056,5.8961,-6.5458,1.117,-1.8096,8.8906,-2.2197,1.9629,-0.70172,5.2538,-2.2912,1.8096,-0.79401,4.7859,-7.4585,1.3001,-1.4586,7.027,1
-7.0262,-6.9233,-5.9053,1.5183,0.90008,0.14614,-3.0635,-2.0418,-3.6653,48.615,10.626,33.281,-6.8241,1.3216,-1.5911,6.9352,-7.0768,-7.5951,-7.5674,1.3967,1.5757,1.4066,-0.99987,-1.1012,-1.2894,4.6257,5.3179,6.2791,-7.0972,1.4262,-1.2349,5.8363,-3.1942,0.50454,-0.60384,4.4464,-3.904,1.481,-1.0798,5.3338,-3.5192,0.57061,-0.57951,4.4582,2.1898,2.7971,0.47578,6.3683,-2.8247,1.9767,-0.92684,4.7193,-2.2288,1.7002,-0.82284,5.5629,-2.3865,1.4518,-1.3982,6.6742,-7.2128,1.2994,-1.5685,7.6967,-3.2365,1.8752,-0.48213,6.6786,-3.3851,1.5557,-1.0558,5.3993,-8.1402,1.344,-1.2071,5.7222,1
-6.4351,-5.8689,-6.8315,1.4106,0.35834,0.93291,-7.2408,-25.61,-6.8905,152.65,1236.3,166.37,-6.0521,0.77888,-2.3746,11.673,-6.9783,-7.5756,-7.555,1.4664,1.6263,1.4191,-1.2775,-1.1685,-1.2436,6.1308,5.1608,5.8039,-7.0371,1.4518,-1.3411,5.9597,-3.1632,0.49549,-0.7661,5.2794,-3.8663,1.5375,-1.2359,5.9255,-3.4971,0.56918,-0.40011,4.28,2.4068,2.8957,0.6382,7.7113,-2.8443,1.8751,-0.89448,4.5959,-2.0002,1.5381,-0.98632,6.332,-2.1804,1.3786,-1.2583,5.3491,-7.014,1.2832,-1.3783,6.4239,-3.0289,1.6972,-0.64048,7.9489,-3.1713,1.4754,-1.1447,5.3931,-8.0455,1.3365,-1.3673,6.3418,1
-7.0604,-5.7503,-6.3927,1.4613,0.46861,0.83115,-3.2813,-15.076,-7.097,54.586,587.35,178.6,-6.2718,1.0281,-1.7633,7.8454,-7.102,-7.5912,-7.1709,1.6031,1.7804,1.2322,-1.1708,-1.0534,-1.2407,5.4386,4.6611,5.426,-6.9092,1.448,-1.4101,6.5077,-3.1025,0.54762,-0.82404,4.9034,-3.9616,1.5893,-1.1426,5.3344,-3.386,0.66645,-0.61901,3.86,2.0262,3.4962,0.043201,4.1013,-2.7366,1.961,-0.8621,4.4216,-2.3908,2.7002,-0.49248,4.1433,-2.2674,1.4469,-1.2988,6.1575,-6.8541,1.0795,-1.592,7.0451,-3.2595,2.4603,-0.29846,5.1435,-3.0986,1.5366,-1.1095,5.3697,-7.9662,1.3732,-1.4107,7.0273,1
-6.7126,-5.6269,-6.0772,1.2892,0.38649,0.76658,-1.4856,-25.034,-9.7357,6.3677,1146.6,279.59,-6.2197,1.1615,-1.8441,8.5758,-6.9005,-7.6553,-7.2525,1.5225,1.6402,1.3389,-1.2294,-1.1277,-1.3155,5.8298,5.3949,6.136,-6.9197,1.3555,-1.1696,5.5138,-3.1304,0.50821,-0.72635,4.4537,-3.8937,1.4883,-1.1933,5.7694,-3.4216,0.58083,-0.53132,3.7901,2.4579,2.5779,-0.024414,4.3938,-2.8664,1.8687,-0.8047,4.3652,-1.913,1.8872,-0.932,5.6076,-1.9717,1.2913,-1.549,8.0265,-6.7583,1.3702,-1.3871,5.8707,-2.9665,1.9704,-0.61265,5.8947,-3.0863,1.5476,-1.0615,5.1994,-7.9449,1.3623,-1.2518,5.5926,1
-6.5634,-6.884,-7.4404,1.7056,1.2862,1.5113,-4.8065,-4.3363,-3.1241,89.615,78.968,53.413,-6.5668,1.2301,-1.5355,6.9351,-7.06,-7.3666,-7.5796,1.4735,1.3006,1.4964,-1.1732,-1.4064,-1.1425,5.8646,6.2096,5.5422,-7.0361,1.4172,-1.2243,5.4215,-3.1132,0.57522,-0.72332,4.2859,-3.9302,1.5567,-1.2287,6.0591,-3.3945,0.71767,-0.60405,3.737,2.2634,2.9623,-0.18868,3.844,-2.827,2.0702,-0.78181,4.3268,-1.9044,1.7734,-0.64626,5.4727,-2.099,1.4821,-0.93936,5.0971,-6.5285,1.1096,-1.749,8.0022,-2.8859,1.995,-0.28276,5.8798,-3.3155,1.9389,-1.0249,4.7574,-8.1003,1.4505,-1.266,5.9703,1
-6.6039,-7.1128,-6.618,1.2057,0.99014,0.56566,-5.1167,-1.6996,-2.5019,104.92,8.1354,13.885,-6.3832,0.99198,-2.0573,8.72,-6.9859,-7.6136,-7.5774,1.3696,1.5006,1.2942,-1.2517,-1.2453,-1.1805,6.1383,6.2589,5.4615,-7.058,1.3255,-1.255,5.6922,-3.1874,0.51692,-0.5683,4.5573,-3.8729,1.5114,-1.2073,5.8065,-3.521,0.60709,-0.45082,4.863,2.4102,2.8505,0.69886,7.2913,-2.8457,1.806,-0.93373,4.6985,-1.9594,1.4677,-0.86745,5.6969,-2.1478,1.3564,-1.3974,6.5011,-7.193,1.3731,-1.3246,5.824,-2.9692,1.6778,-0.54311,7.2198,-3.1985,1.4695,-1.1108,5.3455,-8.1014,1.3971,-1.423,6.4925,1
-6.6154,-7.1261,-6.5203,1.2094,0.97965,0.49534,-5.1361,-1.5982,-2.9396,104.56,7.4913,21.41,-6.368,0.94055,-1.9605,8.0795,-7.009,-7.6611,-7.6044,1.4355,1.5694,1.3793,-1.2019,-1.1524,-1.4969,5.6857,5.1424,7.7017,-7.0925,1.4112,-1.3233,6.2349,-3.2024,0.51508,-0.52657,4.4826,-3.8902,1.4987,-1.1961,6.1463,-3.527,0.59432,-0.39949,4.816,2.3894,2.9426,0.67628,7.6814,-2.8553,1.8154,-1.0875,5.7186,-1.9611,1.4835,-0.92018,5.9841,-2.1475,1.3523,-1.385,6.4401,-7.1994,1.3586,-1.3364,6.2112,-2.9685,1.6716,-0.53629,7.2743,-3.1988,1.4786,-1.169,5.9434,-8.112,1.3888,-1.3569,6.0856,1
-6.1359,-6.0845,-6.4784,0.29189,0.39595,1.2627,-2.7021,-20.758,-4.6696,20.193,927.38,91.79,-6.066,0.83022,-2.1941,10.35,-7.544,-7.5314,-7.0606,1.5826,1.3718,1.713,-1.1945,-1.3077,-1.0172,5.2614,5.805,4.714,-7.0354,1.5271,-1.3814,7.1609,-3.1505,0.52583,-0.8125,4.9987,-3.8655,1.5232,-1.2059,5.7072,-3.4511,0.5624,-0.62484,4.2643,2.4957,2.7983,0.39785,5.9433,-2.8495,1.7529,-0.79867,4.228,-1.5516,1.5987,-0.65637,5.7762,-1.9649,1.2203,-1.4118,6.2008,-6.8497,1.1763,-1.3061,5.8111,-2.4009,1.8482,-0.48715,7.0949,-3.2381,1.45,-1.2912,6.0475,-8.0757,1.4329,-1.2293,5.8634,1
-6.6454,-6.0691,-5.755,1.47,0.27491,0.29351,-4.1204,-3.3169,-34.336,71.858,27.682,1869.9,-6.4943,1.2003,-1.4653,6.7849,-6.852,-7.5494,-7.5342,1.7631,1.5929,1.4804,-1.1703,-1.0438,-1.1769,5.9384,4.9289,5.6285,-6.9799,1.675,-1.116,5.3114,-3.1042,0.55691,-0.62936,4.1796,-3.8003,1.6021,-1.0536,5.2418,-3.4445,0.58835,-0.58357,4.4435,2.4548,2.9156,0.3974,6.2681,-2.8258,1.8042,-0.87589,4.9129,-1.9805,1.567,-1.0465,6.9206,-2.1792,1.3316,-1.3145,5.8235,-6.8332,1.3083,-1.5928,7.9568,-3.0643,1.7056,-0.35848,6.92,-3.1635,1.4494,-1.126,5.3914,-7.9641,1.498,-1.1686,5.5683,1
-7.0409,-7.0251,-6.8219,1.3917,1.3537,1.4346,-2.2086,-1.3614,-1.2632,29.79,6.2224,6.1223,-6.9797,1.4015,-1.3379,6.1308,-6.0737,-6.2017,-5.8808,1.9243,2.1916,2.4679,-0.85814,-0.82757,-0.83398,4.362,4.197,3.9084,-5.4543,2.249,-1.0108,4.2591,-3.7703,0.65885,-0.37319,4.0105,-4.3962,1.4957,-1.1338,6.042,-4.1598,0.79338,-0.19328,3.746,0.89033,2.6509,-0.068585,4.3182,-2.7697,1.9077,-1.0901,4.891,-1.788,1.5773,-0.68684,6.5878,-1.7142,1.4616,-1.2878,6.1747,-7.5292,1.4304,-1.2082,5.3342,-1.9388,2.1007,-0.54917,6.4613,-2.0057,2.1127,-0.96586,4.4931,-7.9193,1.654,-1.0101,5.1291,1
-6.8255,-6.7034,-5.6499,1.435,0.72053,0.21482,-5.2135,-1.775,-39.553,99.944,9.3913,2480.4,-6.5879,1.2025,-1.5591,6.4821,-7.0114,-7.5589,-7.5958,1.4146,1.473,1.4844,-1.2492,-1.1639,-1.2819,5.9659,5.5529,5.7394,-7.0759,1.4619,-1.3139,6.0116,-3.2018,0.49387,-1.011,5.4699,-3.8917,1.4962,-1.2245,5.7707,-3.5425,0.50197,-0.65752,3.9948,2.1427,2.5857,0.010526,5.7656,-2.8151,1.9448,-0.97626,5.1901,-2.2724,1.7035,-1.0427,6.4589,-2.4564,1.4492,-1.2053,5.4264,-6.7604,0.98711,-1.628,7.4289,-3.2588,1.774,-0.44414,6.9872,-3.4213,1.4841,-1.0461,5.2494,-8.1083,1.3224,-1.3135,6.0707,1
-7.1054,-5.3905,-5.9592,1.4425,0.27703,0.28633,-3.5212,-32.76,-2.9153,59.384,1845.6,18.539,-5.8897,0.76799,-2.1496,10.402,-7.0815,-7.6754,-7.3293,1.5106,1.7198,1.3822,-1.1497,-1.0204,-1.3558,5.3783,4.8907,6.1527,-6.9992,1.374,-1.1907,5.5135,-3.1326,0.53151,-0.75839,4.425,-3.9277,1.5515,-1.254,6.1182,-3.4306,0.65849,-0.62418,4.0142,2.204,3.3149,0.066676,4.3064,-2.7561,1.8851,-0.8556,4.3347,-2.07,1.859,-0.64701,4.9323,-2.1979,1.4147,-1.2896,5.7239,-7.2428,1.4463,-1.2871,5.5176,-3.128,2.2435,-0.63737,6.5241,-3.2633,1.7022,-1.1321,5.5081,-8.0454,1.3593,-1.3197,6.3405,1
-6.7361,-5.7056,-7.0024,1.3926,0.35016,1.0975,-3.9465,-26.161,-1.808,74.58,1278.3,8.6778,-6.389,1.1841,-1.7488,7.2464,-7.0083,-7.6381,-7.2152,1.5503,1.5931,1.307,-1.1933,-1.1214,-1.3635,5.8405,5.4762,6.4886,-6.9615,1.3752,-1.2852,6.3758,-3.1784,0.54285,-0.67804,4.1916,-3.9053,1.5189,-1.2441,5.8059,-3.5044,0.65737,-0.49266,3.9993,2.2962,2.9623,0.15233,5.3967,-2.8286,1.9467,-0.97357,5.1016,-1.9704,1.7493,-0.7568,5.0084,-2.0048,1.2833,-1.4282,7.4315,-6.7255,1.3273,-1.4174,5.7285,-2.9875,1.9815,-0.62689,6.0187,-3.1617,1.6978,-1.0558,5.2308,-8.0037,1.368,-1.3191,6.0738,1
